species,size_class,size_min,size_max,std_mk,name,value
Notolabrus fucicola,12.5,11.25,13.75,2.177218255,rls_obs,0.07160636091265268
Notolabrus fucicola,12.5,11.25,13.75,2.177218255,p_norm,0.03675401188883265
Notolabrus fucicola,12.5,11.25,13.75,2.177218255,p_lnorm,0.03257776174462369
Notolabrus fucicola,12.5,11.25,13.75,2.177218255,lbspr_mk15,0.06699468625560451
Notolabrus fucicola,15,13.75,17.5,2.177218255,lbspr,0.1330647960108997
Notolabrus fucicola,15,13.75,17.5,2.177218255,rls_obs,0.16273334869785666
Notolabrus fucicola,15,13.75,17.5,2.177218255,p_norm,0.08858912304263894
Notolabrus fucicola,15,13.75,17.5,2.177218255,p_lnorm,0.1178080824532099
Notolabrus fucicola,15,13.75,17.5,2.177218255,lbspr_mk15,0.12602848409119408
Notolabrus fucicola,20,17.5,22.5,2.177218255,lbspr,0.1065935689864022
Notolabrus fucicola,20,17.5,22.5,2.177218255,rls_obs,0.25427517861258353
Notolabrus fucicola,20,17.5,22.5,2.177218255,p_norm,0.18358502170611335
Notolabrus fucicola,20,17.5,22.5,2.177218255,p_lnorm,0.24744070361113205
Notolabrus fucicola,20,17.5,22.5,2.177218255,lbspr_mk15,0.11456761512752554
Notolabrus fucicola,25,22.5,27.5,2.177218255,lbspr,0.11251139119200568
Notolabrus fucicola,25,22.5,27.5,2.177218255,rls_obs,0.23911039410002305
Notolabrus fucicola,25,22.5,27.5,2.177218255,p_norm,0.2247984355056908
Notolabrus fucicola,25,22.5,27.5,2.177218255,p_lnorm,0.2378193119876134
Notolabrus fucicola,25,22.5,27.5,2.177218255,lbspr_mk15,0.14723590171518502
Notolabrus fucicola,30,27.5,32.5,2.177218255,lbspr,0.04539907795717584
Notolabrus fucicola,30,27.5,32.5,2.177218255,rls_obs,0.15738649458400553
Notolabrus fucicola,30,27.5,32.5,2.177218255,p_norm,0.2000250863882944
Notolabrus fucicola,30,27.5,32.5,2.177218255,p_lnorm,0.16458486545679074
Notolabrus fucicola,30,27.5,32.5,2.177218255,lbspr_mk15,0.07816262911447683
Notolabrus fucicola,35,32.5,37.5,2.177218255,lbspr,0.03076685392629479
Notolabrus fucicola,35,32.5,37.5,2.177218255,rls_obs,0.05466697395713298
Notolabrus fucicola,35,32.5,37.5,2.177218255,p_norm,0.12932903218356984
Notolabrus fucicola,35,32.5,37.5,2.177218255,p_lnorm,0.09493638535411908
Notolabrus fucicola,35,32.5,37.5,2.177218255,lbspr_mk15,0.07385845291780342
Notolabrus fucicola,40,37.5,45,2.177218255,lbspr,0.00567376521717713
Notolabrus fucicola,40,37.5,45,2.177218255,rls_obs,0.00700622263194284
Notolabrus fucicola,40,37.5,45,2.177218255,p_norm,0.07428065744219359
Notolabrus fucicola,40,37.5,45,2.177218255,p_lnorm,0.06363027651798403
Notolabrus fucicola,40,37.5,45,2.177218255,lbspr_mk15,0.02190460337156865
Notolabrus fucicola,50,45,56.25,2.177218255,lbspr,2.0151494457219497e-5
Notolabrus fucicola,50,45,56.25,2.177218255,rls_obs,6.453099792578936e-4
Notolabrus fucicola,50,45,56.25,2.177218255,p_norm,0.01316896460566208
Notolabrus fucicola,50,45,56.25,2.177218255,p_lnorm,0.02568466030883032
Notolabrus fucicola,50,45,56.25,2.177218255,lbspr_mk15,2.03210729526519e-4
Notolabrus gymnogenis,2.5,1.25,3.75,1.297730034,lbspr,0.07658177702320317
Notolabrus gymnogenis,2.5,1.25,3.75,1.297730034,rls_obs,0.0013304138141301
Notolabrus gymnogenis,2.5,1.25,3.75,1.297730034,p_norm,0.00400030992416327
Notolabrus gymnogenis,2.5,1.25,3.75,1.297730034,p_lnorm,3.323829394700475e-8
Notolabrus gymnogenis,2.5,1.25,3.75,1.297730034,lbspr_mk15,0.08796324067520066
Notolabrus gymnogenis,5,3.75,6.25,1.297730034,lbspr,0.07513514970221252
Notolabrus gymnogenis,5,3.75,6.25,1.297730034,rls_obs,0.02209041270545192
Notolabrus gymnogenis,5,3.75,6.25,1.297730034,p_norm,0.00858606467286173
Notolabrus gymnogenis,5,3.75,6.25,1.297730034,p_lnorm,5.760162490188372e-5
Notolabrus gymnogenis,5,3.75,6.25,1.297730034,lbspr_mk15,0.08519189471284777
Notolabrus gymnogenis,7.5,6.25,8.75,1.297730034,lbspr,0.07361845473899803
Notolabrus gymnogenis,7.5,6.25,8.75,1.297730034,rls_obs,0.07921505584966324
Notolabrus gymnogenis,7.5,6.25,8.75,1.297730034,p_norm,0.01674101356790638
Notolabrus gymnogenis,7.5,6.25,8.75,1.297730034,p_lnorm,0.0022075463393911
Notolabrus gymnogenis,7.5,6.25,8.75,1.297730034,lbspr_mk15,0.08232566205284643
Notolabrus gymnogenis,10,8.75,11.25,1.297730034,lbspr,0.14236343547039643
Notolabrus gymnogenis,10,8.75,11.25,1.297730034,rls_obs,0.1374483771723163
Notolabrus gymnogenis,10,8.75,11.25,1.297730034,p_norm,0.02965230991902815
Notolabrus gymnogenis,10,8.75,11.25,1.297730034,p_lnorm,0.01655198023577855
Notolabrus gymnogenis,10,8.75,11.25,1.297730034,lbspr_mk15,0.1556229093570281
Notolabrus gymnogenis,12.5,11.25,13.75,1.297730034,lbspr,0.0685520252243512
Notolabrus gymnogenis,12.5,11.25,13.75,1.297730034,rls_obs,0.17650156600792705
Notolabrus gymnogenis,12.5,11.25,13.75,1.297730034,p_norm,0.04771185781813338
Notolabrus gymnogenis,12.5,11.25,13.75,1.297730034,p_lnorm,0.05168079920710184
Notolabrus gymnogenis,12.5,11.25,13.75,1.297730034,lbspr_mk15,0.0730453067621496
Notolabrus gymnogenis,15,13.75,17.5,1.297730034,lbspr,0.13123992777643034
Notolabrus gymnogenis,15,13.75,17.5,1.297730034,rls_obs,0.1969566784001774
Notolabrus gymnogenis,15,13.75,17.5,1.297730034,p_norm,0.11330383080560884
Notolabrus gymnogenis,15,13.75,17.5,1.297730034,p_lnorm,0.15825958247798466
Notolabrus gymnogenis,15,13.75,17.5,1.297730034,lbspr_mk15,0.13579268020020002
Notolabrus gymnogenis,20,17.5,22.5,1.297730034,lbspr,0.12230576441102758
Notolabrus gymnogenis,20,17.5,22.5,1.297730034,rls_obs,0.17453366224119293
Notolabrus gymnogenis,20,17.5,22.5,1.297730034,p_norm,0.2212903762884556
Notolabrus gymnogenis,20,17.5,22.5,1.297730034,p_lnorm,0.2779835514364912
Notolabrus gymnogenis,20,17.5,22.5,1.297730034,lbspr_mk15,0.1207046046224
Notolabrus gymnogenis,25,22.5,27.5,1.297730034,lbspr,0.16175600291050207
Notolabrus gymnogenis,25,22.5,27.5,1.297730034,rls_obs,0.11200421297707808
Notolabrus gymnogenis,25,22.5,27.5,1.297730034,p_norm,0.2409018822214341
Notolabrus gymnogenis,25,22.5,27.5,1.297730034,p_lnorm,0.22682070580114033
Notolabrus gymnogenis,25,22.5,27.5,1.297730034,lbspr_mk15,0.1471605428391627
Notolabrus gymnogenis,30,27.5,32.5,1.297730034,lbspr,0.0834322365052416
Notolabrus gymnogenis,30,27.5,32.5,1.297730034,rls_obs,0.07095540342027218
Notolabrus gymnogenis,30,27.5,32.5,1.297730034,p_norm,0.1802584889577299
Notolabrus gymnogenis,30,27.5,32.5,1.297730034,p_lnorm,0.13692707729122866
Notolabrus gymnogenis,30,27.5,32.5,1.297730034,lbspr_mk15,0.067142699777398
Notolabrus gymnogenis,35,32.5,37.5,1.297730034,lbspr,0.05889347023472661
Notolabrus gymnogenis,35,32.5,37.5,1.297730034,rls_obs,0.02574905069430971
Notolabrus gymnogenis,35,32.5,37.5,1.297730034,p_norm,0.09269779706433556
Notolabrus gymnogenis,35,32.5,37.5,1.297730034,p_lnorm,0.07029253549483727
Notolabrus gymnogenis,35,32.5,37.5,1.297730034,lbspr_mk15,0.04144149253503446
Notolabrus gymnogenis,40,37.5,45,1.297730034,lbspr,0.0061217560029105
Notolabrus gymnogenis,40,37.5,45,1.297730034,rls_obs,0.00296571412733168
Notolabrus gymnogenis,40,37.5,45,1.297730034,p_norm,0.03826940513123622
Notolabrus gymnogenis,40,37.5,45,1.297730034,p_lnorm,0.04190158388348064
Notolabrus gymnogenis,40,37.5,45,1.297730034,lbspr_mk15,0.00360896646573226
Notolabrus gymnogenis,50,45,56.25,1.297730034,lbspr,0
Notolabrus gymnogenis,50,45,56.25,1.297730034,rls_obs,1.9401868122730675e-4
Notolabrus gymnogenis,50,45,56.25,1.297730034,p_norm,0.00389069268090136
Notolabrus gymnogenis,50,45,56.25,1.297730034,p_lnorm,0.01465938387892507
Notolabrus gymnogenis,50,45,56.25,1.297730034,lbspr_mk15,0
Notolabrus gymnogenis,62.5,56.25,68.75,1.297730034,lbspr,0
Notolabrus gymnogenis,62.5,56.25,68.75,1.297730034,rls_obs,5.543390892208764e-5
Notolabrus gymnogenis,62.5,56.25,68.75,1.297730034,p_norm,2.4589137953334728e-5
Notolabrus gymnogenis,62.5,56.25,68.75,1.297730034,p_lnorm,0.00231322548822021
Notolabrus gymnogenis,62.5,56.25,68.75,1.297730034,lbspr_mk15,0
Notolabrus parilus,2.5,1.25,3.75,1.357810128,lbspr,0.08594897459609421
Notolabrus parilus,2.5,1.25,3.75,1.357810128,rls_obs,0.00105500270879073
Notolabrus parilus,2.5,1.25,3.75,1.357810128,p_norm,0.00442343560787154
Notolabrus parilus,2.5,1.25,3.75,1.357810128,p_lnorm,8.084502149958882e-8
Notolabrus parilus,2.5,1.25,3.75,1.357810128,lbspr_mk15,0.0944994588803983
Notolabrus parilus,5,3.75,6.25,1.357810128,lbspr,0.08384594462274927
Notolabrus parilus,5,3.75,6.25,1.357810128,rls_obs,0.03415927689544067
Notolabrus parilus,5,3.75,6.25,1.357810128,p_norm,0.00981180379278291
Notolabrus parilus,5,3.75,6.25,1.357810128,p_lnorm,1.101849855228804e-4
Notolabrus parilus,5,3.75,6.25,1.357810128,lbspr_mk15,0.09128457183499912
Notolabrus parilus,7.5,6.25,8.75,1.357810128,lbspr,0.08164282217265952
Notolabrus parilus,7.5,6.25,8.75,1.357810128,rls_obs,0.16423825953066637
Notolabrus parilus,7.5,6.25,8.75,1.357810128,p_norm,0.01955941397887988
Notolabrus parilus,7.5,6.25,8.75,1.357810128,p_lnorm,0.00360462826193794
Notolabrus parilus,7.5,6.25,8.75,1.357810128,lbspr_mk15,0.08795114337583995
Notolabrus parilus,10,8.75,11.25,1.357810128,lbspr,0.1562030136539194
Notolabrus parilus,10,8.75,11.25,1.357810128,rls_obs,0.2059251233212626
Notolabrus parilus,10,8.75,11.25,1.357810128,p_norm,0.03504157842663433
Notolabrus parilus,10,8.75,11.25,1.357810128,p_lnorm,0.023897897395517
Notolabrus parilus,10,8.75,11.25,1.357810128,lbspr_mk15,0.16535210092703775
Notolabrus parilus,12.5,11.25,13.75,1.357810128,lbspr,0.07427732143828537
Notolabrus parilus,12.5,11.25,13.75,1.357810128,rls_obs,0.16697556385617746
Notolabrus parilus,12.5,11.25,13.75,1.357810128,p_norm,0.05642023402236462
Notolabrus parilus,12.5,11.25,13.75,1.357810128,p_lnorm,0.06742183775915328
Notolabrus parilus,12.5,11.25,13.75,1.357810128,lbspr_mk15,0.07707496866335775
Notolabrus parilus,15,13.75,17.5,1.357810128,lbspr,0.14
Notolabrus parilus,15,13.75,17.5,1.357810128,rls_obs,0.14590402326708676
Notolabrus parilus,15,13.75,17.5,1.357810128,p_norm,0.13193373275698014
Notolabrus parilus,15,13.75,17.5,1.357810128,p_lnorm,0.1855092229493012
Notolabrus parilus,15,13.75,17.5,1.357810128,lbspr_mk15,0.14193139086396933
Notolabrus parilus,20,17.5,22.5,1.357810128,lbspr,0.12686939019746504
Notolabrus parilus,20,17.5,22.5,1.357810128,rls_obs,0.13053520002281088
Notolabrus parilus,20,17.5,22.5,1.357810128,p_norm,0.2452179765110671
Notolabrus parilus,20,17.5,22.5,1.357810128,p_lnorm,0.2903366858563339
Notolabrus parilus,20,17.5,22.5,1.357810128,lbspr_mk15,0.12376601681092864
Notolabrus parilus,25,22.5,27.5,1.357810128,lbspr,0.1567654898547571
Notolabrus parilus,25,22.5,27.5,1.357810128,rls_obs,0.08237575204584985
Notolabrus parilus,25,22.5,27.5,1.357810128,p_norm,0.2432212091578232
Notolabrus parilus,25,22.5,27.5,1.357810128,p_lnorm,0.2129921454715643
Notolabrus parilus,25,22.5,27.5,1.357810128,lbspr_mk15,0.14269751963067764
Notolabrus parilus,30,27.5,32.5,1.357810128,lbspr,0.06540499374422021
Notolabrus parilus,30,27.5,32.5,1.357810128,rls_obs,0.05055458926178324
Notolabrus parilus,30,27.5,32.5,1.357810128,p_norm,0.1591815460195134
Notolabrus parilus,30,27.5,32.5,1.357810128,p_lnorm,0.11767545274134172
Notolabrus parilus,30,27.5,32.5,1.357810128,lbspr_mk15,0.05383316832661233
Notolabrus parilus,35,32.5,37.5,1.357810128,lbspr,0.02836533754011859
Notolabrus parilus,35,32.5,37.5,1.357810128,rls_obs,0.01434233412220923
Notolabrus parilus,35,32.5,37.5,1.357810128,p_norm,0.0687237842231222
Notolabrus parilus,35,32.5,37.5,1.357810128,p_lnorm,0.05601530516063624
Notolabrus parilus,35,32.5,37.5,1.357810128,lbspr_mk15,0.02117500883572574
Notolabrus parilus,40,37.5,45,1.357810128,lbspr,6.767121797312735e-4
Notolabrus parilus,40,37.5,45,1.357810128,rls_obs,0.00356419834050925
Notolabrus parilus,40,37.5,45,1.357810128,p_norm,0.02221903004813164
Notolabrus parilus,40,37.5,45,1.357810128,p_lnorm,0.030963481944004
Notolabrus parilus,40,37.5,45,1.357810128,lbspr_mk15,4.3465185045342094e-4
Notolabrus parilus,50,45,56.25,1.357810128,lbspr,0
Notolabrus parilus,50,45,56.25,1.357810128,rls_obs,3.1364945396481424e-4
Notolabrus parilus,50,45,56.25,1.357810128,p_norm,0.00149919262068298
Notolabrus parilus,50,45,56.25,1.357810128,p_lnorm,0.00987905199278438
Notolabrus parilus,50,45,56.25,1.357810128,lbspr_mk15,0
Notolabrus parilus,62.5,56.25,68.75,1.357810128,lbspr,0
Notolabrus parilus,62.5,56.25,68.75,1.357810128,rls_obs,5.702717344814805e-5
Notolabrus parilus,62.5,56.25,68.75,1.357810128,p_norm,4.413603285513545e-6
Notolabrus parilus,62.5,56.25,68.75,1.357810128,p_lnorm,0.00140555341161519
Notolabrus parilus,62.5,56.25,68.75,1.357810128,lbspr_mk15,0
Pictilabrus laticlavius,2.5,1.25,3.75,1.750542533,lbspr,0.1694239608987052
Pictilabrus laticlavius,2.5,1.25,3.75,1.750542533,rls_obs,0.01023210890102924
Pictilabrus laticlavius,2.5,1.25,3.75,1.750542533,p_norm,0.00861918905775214
Pictilabrus laticlavius,2.5,1.25,3.75,1.750542533,p_lnorm,1.0583676745269578e-5
Pictilabrus laticlavius,2.5,1.25,3.75,1.750542533,lbspr_mk15,0.14711639395944556
Pictilabrus laticlavius,5,3.75,6.25,1.750542533,lbspr,0.15559845468503442
Pictilabrus laticlavius,5,3.75,6.25,1.750542533,rls_obs,0.02043403458996106
Pictilabrus laticlavius,5,3.75,6.25,1.750542533,p_norm,0.02366949509001182
Pictilabrus laticlavius,5,3.75,6.25,1.750542533,p_lnorm,0.00337658269361643
Pictilabrus laticlavius,5,3.75,6.25,1.750542533,lbspr_mk15,0.1389981142032942
Pictilabrus laticlavius,7.5,6.25,8.75,1.750542533,lbspr,0.1413435628831054
Pictilabrus laticlavius,7.5,6.25,8.75,1.750542533,rls_obs,0.04925900214300806
Pictilabrus laticlavius,7.5,6.25,8.75,1.750542533,p_norm,0.05303096811079062
Pictilabrus laticlavius,7.5,6.25,8.75,1.750542533,p_lnorm,0.04208634953321157
Pictilabrus laticlavius,7.5,6.25,8.75,1.750542533,lbspr_mk15,0.1303671009888596
Pictilabrus laticlavius,10,8.75,11.25,1.750542533,lbspr,0.23778498546239976
Pictilabrus laticlavius,10,8.75,11.25,1.750542533,rls_obs,0.08080045878482388
Pictilabrus laticlavius,10,8.75,11.25,1.750542533,p_norm,0.09694211898023748
Pictilabrus laticlavius,10,8.75,11.25,1.750542533,p_lnorm,0.13056189283293446
Pictilabrus laticlavius,10,8.75,11.25,1.750542533,lbspr_mk15,0.23215970492420435
Pictilabrus laticlavius,12.5,11.25,13.75,1.750542533,lbspr,0.09504562369735296
Pictilabrus laticlavius,12.5,11.25,13.75,1.750542533,rls_obs,0.14744499109595244
Pictilabrus laticlavius,12.5,11.25,13.75,1.750542533,p_norm,0.1445960854383927
Pictilabrus laticlavius,12.5,11.25,13.75,1.750542533,p_lnorm,0.19698769017413836
Pictilabrus laticlavius,12.5,11.25,13.75,1.750542533,lbspr_mk15,0.09994376099230091
Pictilabrus laticlavius,15,13.75,17.5,1.750542533,lbspr,0.13682141108169682
Pictilabrus laticlavius,15,13.75,17.5,1.750542533,rls_obs,0.2313845039389092
Pictilabrus laticlavius,15,13.75,17.5,1.750542533,p_norm,0.2657731565618531
Pictilabrus laticlavius,15,13.75,17.5,1.750542533,p_lnorm,0.2843448935277343
Pictilabrus laticlavius,15,13.75,17.5,1.750542533,lbspr_mk15,0.15929612320384504
Pictilabrus laticlavius,20,17.5,22.5,1.750542533,lbspr,0.05703612753343411
Pictilabrus laticlavius,20,17.5,22.5,1.750542533,rls_obs,0.2820319338383991
Pictilabrus laticlavius,20,17.5,22.5,1.750542533,p_norm,0.27951192048843787
Pictilabrus laticlavius,20,17.5,22.5,1.750542533,p_lnorm,0.2206495304688043
Pictilabrus laticlavius,20,17.5,22.5,1.750542533,lbspr_mk15,0.08008226831434255
Pictilabrus laticlavius,25,22.5,27.5,1.750542533,lbspr,0.00694587375827129
Pictilabrus laticlavius,25,22.5,27.5,1.750542533,rls_obs,0.14352117352328636
Pictilabrus laticlavius,25,22.5,27.5,1.750542533,p_norm,0.10494429692375629
Pictilabrus laticlavius,25,22.5,27.5,1.750542533,p_lnorm,0.08377328381446869
Pictilabrus laticlavius,25,22.5,27.5,1.750542533,lbspr_mk15,0.01203653341370776
Pictilabrus laticlavius,30,27.5,32.5,1.750542533,lbspr,0
Pictilabrus laticlavius,30,27.5,32.5,1.750542533,rls_obs,0.03489179318463071
Pictilabrus laticlavius,30,27.5,32.5,1.750542533,p_norm,0.01810754002266068
Pictilabrus laticlavius,30,27.5,32.5,1.750542533,p_lnorm,0.02681430134268703
Pictilabrus laticlavius,30,27.5,32.5,1.750542533,lbspr_mk15,0
Trachurus declivis,2.5,1.25,3.75,1.35520796,lbspr,0.06120807964071601
Trachurus declivis,2.5,1.25,3.75,1.35520796,rls_obs,0
Trachurus declivis,2.5,1.25,3.75,1.35520796,p_norm,0.00280597528287215
Trachurus declivis,2.5,1.25,3.75,1.35520796,p_lnorm,9.793887504913807e-10
Trachurus declivis,2.5,1.25,3.75,1.35520796,lbspr_mk15,0.06751587590070346
Trachurus declivis,5,3.75,6.25,1.35520796,lbspr,0.06016817005655238
Trachurus declivis,5,3.75,6.25,1.35520796,rls_obs,0
Trachurus declivis,5,3.75,6.25,1.35520796,p_norm,0.00537017672435975
Trachurus declivis,5,3.75,6.25,1.35520796,p_lnorm,4.16017531332705e-6
Trachurus declivis,5,3.75,6.25,1.35520796,lbspr_mk15,0.06590797323013108
Trachurus declivis,7.5,6.25,8.75,1.35520796,lbspr,0.05909533177258377
Trachurus declivis,7.5,6.25,8.75,1.35520796,rls_obs,0.00281121841513427
Trachurus declivis,7.5,6.25,8.75,1.35520796,p_norm,0.00963358011852066
Trachurus declivis,7.5,6.25,8.75,1.35520796,p_lnorm,2.87336411569338e-4
Trachurus declivis,7.5,6.25,8.75,1.35520796,lbspr_mk15,0.0642594453591054
Trachurus declivis,10,8.75,11.25,1.35520796,lbspr,0.11481812735546423
Trachurus declivis,10,8.75,11.25,1.35520796,rls_obs,0.03975393570578119
Trachurus declivis,10,8.75,11.25,1.35520796,p_norm,0.01619876161931549
Trachurus declivis,10,8.75,11.25,1.35520796,p_lnorm,0.00339443440383965
Trachurus declivis,10,8.75,11.25,1.35520796,lbspr_mk15,0.12339156278731638
Trachurus declivis,12.5,11.25,13.75,1.35520796,lbspr,0.05563781829306118
Trachurus declivis,12.5,11.25,13.75,1.35520796,rls_obs,0.05142876041804471
Trachurus declivis,12.5,11.25,13.75,1.35520796,p_norm,0.02553120935019726
Trachurus declivis,12.5,11.25,13.75,1.35520796,p_lnorm,0.01540771763505515
Trachurus declivis,12.5,11.25,13.75,1.35520796,lbspr_mk15,0.05903376167974512
Trachurus declivis,15,13.75,17.5,1.35520796,lbspr,0.10748458724405902
Trachurus declivis,15,13.75,17.5,1.35520796,rls_obs,0.25598624156634475
Trachurus declivis,15,13.75,17.5,1.35520796,p_norm,0.06191627135946481
Trachurus declivis,15,13.75,17.5,1.35520796,p_lnorm,0.07043050843861434
Trachurus declivis,15,13.75,17.5,1.35520796,lbspr_mk15,0.11245376210737884
Trachurus declivis,20,17.5,22.5,1.35520796,lbspr,0.10202692080541474
Trachurus declivis,20,17.5,22.5,1.35520796,rls_obs,0.2679256515412092
Trachurus declivis,20,17.5,22.5,1.35520796,p_norm,0.13538231591108468
Trachurus declivis,20,17.5,22.5,1.35520796,p_lnorm,0.1901371348044652
Trachurus declivis,20,17.5,22.5,1.35520796,lbspr_mk15,0.10451260450298276
Trachurus declivis,25,22.5,27.5,1.35520796,lbspr,0.1414107079882901
Trachurus declivis,25,22.5,27.5,1.35520796,rls_obs,0.1787273448868898
Trachurus declivis,25,22.5,27.5,1.35520796,p_norm,0.18685915267939868
Trachurus declivis,25,22.5,27.5,1.35520796,p_lnorm,0.22946370093861052
Trachurus declivis,25,22.5,27.5,1.35520796,lbspr_mk15,0.14033868588167375
Trachurus declivis,30,27.5,32.5,1.35520796,lbspr,0.08517167536975744
Trachurus declivis,30,27.5,32.5,1.35520796,rls_obs,0.15613837809234027
Trachurus declivis,30,27.5,32.5,1.35520796,p_norm,0.19992557352742713
Trachurus declivis,30,27.5,32.5,1.35520796,p_lnorm,0.19211107989246257
Trachurus declivis,30,27.5,32.5,1.35520796,lbspr_mk15,0.0811605978318972
Trachurus declivis,35,32.5,37.5,1.35520796,lbspr,0.10958565073484113
Trachurus declivis,35,32.5,37.5,1.35520796,rls_obs,0.03730652202672311
Trachurus declivis,35,32.5,37.5,1.35520796,p_norm,0.16581665295452308
Trachurus declivis,35,32.5,37.5,1.35520796,p_lnorm,0.13039249964444477
Trachurus declivis,35,32.5,37.5,1.35520796,lbspr_mk15,0.0987106844277192
Trachurus declivis,40,37.5,45,1.35520796,lbspr,0.0866948932897683
Trachurus declivis,40,37.5,45,1.35520796,rls_obs,0.00992194734753274
Trachurus declivis,40,37.5,45,1.35520796,p_norm,0.1386487961083649
Trachurus declivis,40,37.5,45,1.35520796,p_lnorm,0.1030873992444099
Trachurus declivis,40,37.5,45,1.35520796,lbspr_mk15,0.07069533237828476
Trachurus declivis,50,45,56.25,1.35520796,lbspr,0.01669803744949162
Trachurus declivis,50,45,56.25,1.35520796,rls_obs,0
Trachurus declivis,50,45,56.25,1.35520796,p_norm,0.04689058526875078
Trachurus declivis,50,45,56.25,1.35520796,p_lnorm,0.05089577280402868
Trachurus declivis,50,45,56.25,1.35520796,lbspr_mk15,0.01201971391306207
Halichoeres melanurus,2.5,1.25,3.75,5.507327113,lbspr,0.6391436799390723
Halichoeres melanurus,2.5,1.25,3.75,5.507327113,rls_obs,0.18194410776742737
Halichoeres melanurus,2.5,1.25,3.75,5.507327113,p_norm,0.02060922239607495
Halichoeres melanurus,2.5,1.25,3.75,5.507327113,p_lnorm,8.190155384598788e-4
Halichoeres melanurus,2.5,1.25,3.75,5.507327113,lbspr_mk15,0.24509382718865683
Halichoeres melanurus,5,3.75,6.25,5.507327113,lbspr,0.2553966251755242
Halichoeres melanurus,5,3.75,6.25,5.507327113,rls_obs,0.392457665269938
Halichoeres melanurus,5,3.75,6.25,5.507327113,p_norm,0.07114892288625552
Halichoeres melanurus,5,3.75,6.25,5.507327113,p_lnorm,0.05347417399793498
Halichoeres melanurus,5,3.75,6.25,5.507327113,lbspr_mk15,0.22057468598593005
Halichoeres melanurus,7.5,6.25,8.75,5.507327113,lbspr,0.08274031939453078
Halichoeres melanurus,7.5,6.25,8.75,5.507327113,rls_obs,0.2932437580081033
Halichoeres melanurus,7.5,6.25,8.75,5.507327113,p_norm,0.1622107356334062
Halichoeres melanurus,7.5,6.25,8.75,5.507327113,p_lnorm,0.22422005786859608
Halichoeres melanurus,7.5,6.25,8.75,5.507327113,lbspr_mk15,0.1928605918203628
