population,species,scaled_size,scaled_n,normal_better,mean_size,population_n,dat,model_fit,vector_icon
Olisthops cyanomelas__-38_145,Olisthops cyanomelas,0.315872390705002,0.01319509896324222,TRUE,31.658354114713216,3609,rls,TRUE,FALSE
Olisthops cyanomelas__-38_145,Olisthops cyanomelas,0.39484048838125246,0.04901036757775683,TRUE,31.658354114713216,3609,rls,TRUE,FALSE
Olisthops cyanomelas__-38_145,Olisthops cyanomelas,0.473808586057503,0.12629594721960416,TRUE,31.658354114713216,3609,rls,TRUE,FALSE
Olisthops cyanomelas__-38_145,Olisthops cyanomelas,0.631744781410004,0.2987747408105561,TRUE,31.658354114713216,3609,rls,TRUE,FALSE
Olisthops cyanomelas__-38_145,Olisthops cyanomelas,0.7896809767625049,0.4853911404335533,TRUE,31.658354114713216,3609,rls,TRUE,FALSE
Olisthops cyanomelas__-38_145,Olisthops cyanomelas,0.947617172115006,0.6795475966069745,TRUE,31.658354114713216,3609,rls,TRUE,FALSE
Olisthops cyanomelas__-38_145,Olisthops cyanomelas,1.1055533674675069,1,TRUE,31.658354114713216,3609,rls,TRUE,FALSE
Olisthops cyanomelas__-38_145,Olisthops cyanomelas,1.263489562820008,0.5598491988689915,TRUE,31.658354114713216,3609,rls,TRUE,FALSE
Olisthops cyanomelas__-38_145,Olisthops cyanomelas,1.57936195352501,0.15645617342130066,TRUE,31.658354114713216,3609,rls,TRUE,FALSE
Olisthops cyanomelas__-38_145,Olisthops cyanomelas,1.9742024419062625,0.01979264844486333,TRUE,31.658354114713216,3609,rls,TRUE,FALSE
Austrolabrus maculatus__-35_138,Austrolabrus maculatus,0.19640908098668416,0.00631768953068592,TRUE,12.728535704362322,3599,rls,TRUE,FALSE
Austrolabrus maculatus__-35_138,Austrolabrus maculatus,0.3928181619733683,0.08754512635379061,TRUE,12.728535704362322,3599,rls,TRUE,FALSE
Austrolabrus maculatus__-35_138,Austrolabrus maculatus,0.5892272429600525,0.26263537906137185,TRUE,12.728535704362322,3599,rls,TRUE,FALSE
Austrolabrus maculatus__-35_138,Austrolabrus maculatus,0.7856363239467365,0.6705776173285198,TRUE,12.728535704362322,3599,rls,TRUE,FALSE
Austrolabrus maculatus__-35_138,Austrolabrus maculatus,0.9820454049334209,1,TRUE,12.728535704362322,3599,rls,TRUE,FALSE
Austrolabrus maculatus__-35_138,Austrolabrus maculatus,1.178454485920105,0.9413357400722022,TRUE,12.728535704362322,3599,rls,TRUE,FALSE
Austrolabrus maculatus__-35_138,Austrolabrus maculatus,1.571272647893473,0.27978339350180503,TRUE,12.728535704362322,3599,rls,TRUE,FALSE
Gerres subfasciatus__-33_152,Gerres subfasciatus,0.2034128918872952,0.00283018867924528,TRUE,12.290273132664437,3588,rls,TRUE,FALSE
Gerres subfasciatus__-33_152,Gerres subfasciatus,0.4068257837745904,0.05283018867924528,TRUE,12.290273132664437,3588,rls,TRUE,FALSE
Gerres subfasciatus__-33_152,Gerres subfasciatus,0.6102386756618856,0.35094339622641507,TRUE,12.290273132664437,3588,rls,TRUE,FALSE
Gerres subfasciatus__-33_152,Gerres subfasciatus,0.8136515675491808,0.8716981132075472,TRUE,12.290273132664437,3588,rls,TRUE,FALSE
Gerres subfasciatus__-33_152,Gerres subfasciatus,1.017064459436476,1,TRUE,12.290273132664437,3588,rls,TRUE,FALSE
Gerres subfasciatus__-33_152,Gerres subfasciatus,1.2204773513237712,0.9537735849056604,TRUE,12.290273132664437,3588,rls,TRUE,FALSE
Gerres subfasciatus__-33_152,Gerres subfasciatus,1.6273031350983616,0.12924528301886792,TRUE,12.290273132664437,3588,rls,TRUE,FALSE
Gerres subfasciatus__-33_152,Gerres subfasciatus,2.034128918872952,0.02358490566037736,TRUE,12.290273132664437,3588,rls,TRUE,FALSE
Thalassoma amblycephalum__-30_153,Thalassoma amblycephalum,0.4258487194758785,0.9544211485870556,TRUE,5.870629370629371,3575,rls,TRUE,FALSE
Thalassoma amblycephalum__-30_153,Thalassoma amblycephalum,0.851697438951757,1,TRUE,5.870629370629371,3575,rls,TRUE,FALSE
Thalassoma amblycephalum__-30_153,Thalassoma amblycephalum,1.2775461584276355,0.7693710118505014,TRUE,5.870629370629371,3575,rls,TRUE,FALSE
Thalassoma amblycephalum__-30_153,Thalassoma amblycephalum,1.703394877903514,0.3892433910665451,TRUE,5.870629370629371,3575,rls,TRUE,FALSE
Thalassoma amblycephalum__-30_153,Thalassoma amblycephalum,2.1292435973793924,0.04557885141294439,TRUE,5.870629370629371,3575,rls,TRUE,FALSE
Thalassoma amblycephalum__-30_153,Thalassoma amblycephalum,2.555092316855271,0.09845031905195988,TRUE,5.870629370629371,3575,rls,TRUE,FALSE
Thalassoma amblycephalum__-30_153,Thalassoma amblycephalum,3.406789755807028,0.00182315405651777,TRUE,5.870629370629371,3575,rls,TRUE,FALSE
Thalassoma amblycephalum__-14_147,Thalassoma amblycephalum,0.5105527638190954,1,TRUE,4.896653543307087,3556,rls,TRUE,FALSE
Thalassoma amblycephalum__-14_147,Thalassoma amblycephalum,1.0211055276381908,0.9047287899860916,TRUE,4.896653543307087,3556,rls,TRUE,FALSE
Thalassoma amblycephalum__-14_147,Thalassoma amblycephalum,1.5316582914572865,0.24130737134909597,TRUE,4.896653543307087,3556,rls,TRUE,FALSE
Thalassoma amblycephalum__-14_147,Thalassoma amblycephalum,2.0422110552763817,0.325452016689847,TRUE,4.896653543307087,3556,rls,TRUE,FALSE
Thalassoma amblycephalum__-14_147,Thalassoma amblycephalum,3.0633165829145725,0.00139082058414464,TRUE,4.896653543307087,3556,rls,TRUE,FALSE
Thalassoma lutescens__-22_114,Thalassoma lutescens,0.29957841483979764,0.552168815943728,TRUE,8.345060512243174,3553,rls,TRUE,FALSE
Thalassoma lutescens__-22_114,Thalassoma lutescens,0.5991568296795953,1,TRUE,8.345060512243174,3553,rls,TRUE,FALSE
Thalassoma lutescens__-22_114,Thalassoma lutescens,0.898735244519393,0.8194607268464243,TRUE,8.345060512243174,3553,rls,TRUE,FALSE
Thalassoma lutescens__-22_114,Thalassoma lutescens,1.1983136593591903,0.8194607268464243,TRUE,8.345060512243174,3553,rls,TRUE,FALSE
Thalassoma lutescens__-22_114,Thalassoma lutescens,1.4978920741989885,0.5158264947245017,TRUE,8.345060512243174,3553,rls,TRUE,FALSE
Thalassoma lutescens__-22_114,Thalassoma lutescens,1.797470489038786,0.33528722157092616,TRUE,8.345060512243174,3553,rls,TRUE,FALSE
Thalassoma lutescens__-22_114,Thalassoma lutescens,2.396627318718381,0.10433763188745604,TRUE,8.345060512243174,3553,rls,TRUE,FALSE
Thalassoma lutescens__-22_114,Thalassoma lutescens,2.995784148397977,0.01758499413833528,TRUE,8.345060512243174,3553,rls,TRUE,FALSE
Thalassoma lutescens__-22_114,Thalassoma lutescens,3.594940978077572,0.00117233294255568,TRUE,8.345060512243174,3553,rls,TRUE,FALSE
Pomacentrus amboinensis__-14_147,Pomacentrus amboinensis,0.4051124044277074,0.3491599707815924,TRUE,6.17112676056338,3550,rls,TRUE,FALSE
Pomacentrus amboinensis__-14_147,Pomacentrus amboinensis,0.8102248088554148,1,TRUE,6.17112676056338,3550,rls,TRUE,FALSE
Pomacentrus amboinensis__-14_147,Pomacentrus amboinensis,1.2153372132831222,0.933528122717312,TRUE,6.17112676056338,3550,rls,TRUE,FALSE
Pomacentrus amboinensis__-14_147,Pomacentrus amboinensis,1.6204496177108296,0.30094959824689554,TRUE,6.17112676056338,3550,rls,TRUE,FALSE
Pomacentrus amboinensis__-14_147,Pomacentrus amboinensis,2.025562022138537,0.00949598246895544,TRUE,6.17112676056338,3550,rls,TRUE,FALSE
Pempheris multiradiata__-42_148,Pempheris multiradiata,0.4679334916864608,1,NA,5.342639593908629,3546,rls,FALSE,FALSE
Pempheris multiradiata__-42_148,Pempheris multiradiata,0.9358669833729216,0.12386156648451732,NA,5.342639593908629,3546,rls,FALSE,FALSE
Pempheris multiradiata__-42_148,Pempheris multiradiata,1.4038004750593824,0.10428051001821494,NA,5.342639593908629,3546,rls,FALSE,FALSE
Pempheris multiradiata__-42_148,Pempheris multiradiata,1.8717339667458432,0.1616575591985428,NA,5.342639593908629,3546,rls,FALSE,FALSE
Pempheris multiradiata__-42_148,Pempheris multiradiata,2.339667458432304,0.1343351548269581,NA,5.342639593908629,3546,rls,FALSE,FALSE
Pempheris multiradiata__-42_148,Pempheris multiradiata,2.807600950118765,0.07650273224043716,NA,5.342639593908629,3546,rls,FALSE,FALSE
Pempheris multiradiata__-42_148,Pempheris multiradiata,3.7434679334916865,0.01411657559198542,NA,5.342639593908629,3546,rls,FALSE,FALSE
Pomacentrus brachialis__-18_147,Pomacentrus brachialis,0.41993347588500834,0.6406890894175554,TRUE,5.953323903818953,3535,rls,TRUE,FALSE
Pomacentrus brachialis__-18_147,Pomacentrus brachialis,0.8398669517700167,0.8859721082854799,TRUE,5.953323903818953,3535,rls,TRUE,FALSE
Pomacentrus brachialis__-18_147,Pomacentrus brachialis,1.259800427655025,1,TRUE,5.953323903818953,3535,rls,TRUE,FALSE
Pomacentrus brachialis__-18_147,Pomacentrus brachialis,1.6797339035400334,0.37325676784249384,TRUE,5.953323903818953,3535,rls,TRUE,FALSE
Amblyglyphidodon leucogaster__-10_144,Amblyglyphidodon leucogaster,0.3026304515465684,0.118295371050698,TRUE,8.26090033975085,3532,rls,TRUE,FALSE
Amblyglyphidodon leucogaster__-10_144,Amblyglyphidodon leucogaster,0.6052609030931368,0.34827332843497427,TRUE,8.26090033975085,3532,rls,TRUE,FALSE
Amblyglyphidodon leucogaster__-10_144,Amblyglyphidodon leucogaster,0.9078913546397052,0.9742836149889786,TRUE,8.26090033975085,3532,rls,TRUE,FALSE
Amblyglyphidodon leucogaster__-10_144,Amblyglyphidodon leucogaster,1.2105218061862737,1,TRUE,8.26090033975085,3532,rls,TRUE,FALSE
Amblyglyphidodon leucogaster__-10_144,Amblyglyphidodon leucogaster,1.5131522577328422,0.13225569434239529,TRUE,8.26090033975085,3532,rls,TRUE,FALSE
Amblyglyphidodon leucogaster__-10_144,Amblyglyphidodon leucogaster,2.4210436123725474,0.02204261572373255,TRUE,8.26090033975085,3532,rls,TRUE,FALSE
Olisthops cyanomelas__-39_147,Olisthops cyanomelas,0.1645275581313499,0.0185013876040703,TRUE,30.39004563605248,3506,rls,TRUE,FALSE
Olisthops cyanomelas__-39_147,Olisthops cyanomelas,0.2467913371970248,0.01572617946345976,TRUE,30.39004563605248,3506,rls,TRUE,FALSE
Olisthops cyanomelas__-39_147,Olisthops cyanomelas,0.32905511626269973,0.01665124884366327,TRUE,30.39004563605248,3506,rls,TRUE,FALSE
Olisthops cyanomelas__-39_147,Olisthops cyanomelas,0.4113188953283747,0.03885291396854764,TRUE,30.39004563605248,3506,rls,TRUE,FALSE
Olisthops cyanomelas__-39_147,Olisthops cyanomelas,0.4935826743940496,0.13783533765032377,TRUE,30.39004563605248,3506,rls,TRUE,FALSE
Olisthops cyanomelas__-39_147,Olisthops cyanomelas,0.6581102325253995,0.2960222016651249,TRUE,30.39004563605248,3506,rls,TRUE,FALSE
Olisthops cyanomelas__-39_147,Olisthops cyanomelas,0.8226377906567494,0.4976873265494912,TRUE,30.39004563605248,3506,rls,TRUE,FALSE
Olisthops cyanomelas__-39_147,Olisthops cyanomelas,0.9871653487880993,0.7335800185013877,TRUE,30.39004563605248,3506,rls,TRUE,FALSE
Olisthops cyanomelas__-39_147,Olisthops cyanomelas,1.151692906919449,1,TRUE,30.39004563605248,3506,rls,TRUE,FALSE
Olisthops cyanomelas__-39_147,Olisthops cyanomelas,1.316220465050799,0.4181313598519889,TRUE,30.39004563605248,3506,rls,TRUE,FALSE
Olisthops cyanomelas__-39_147,Olisthops cyanomelas,1.6452755813134987,0.06845513413506013,TRUE,30.39004563605248,3506,rls,TRUE,FALSE
Olisthops cyanomelas__-39_147,Olisthops cyanomelas,2.0565944766418736,0.00185013876040703,TRUE,30.39004563605248,3506,rls,TRUE,FALSE
Pomacentrus adelus__-12_143,Pomacentrus adelus,0.6834406085430076,1,NA,3.6579623287671232,3504,rls,FALSE,FALSE
Pomacentrus adelus__-12_143,Pomacentrus adelus,1.3668812170860152,0.6918081918081919,NA,3.6579623287671232,3504,rls,FALSE,FALSE
Pomacentrus adelus__-12_143,Pomacentrus adelus,2.0503218256290228,0.05644355644355644,NA,3.6579623287671232,3504,rls,FALSE,FALSE
Pomacentrus adelus__-12_143,Pomacentrus adelus,2.7337624341720304,0.00199800199800199,NA,3.6579623287671232,3504,rls,FALSE,FALSE
Acanthurus nigrofuscus__-12_123,Acanthurus nigrofuscus,0.2287237543605608,0.00655737704918032,FALSE,10.93021582733813,3475,rls,TRUE,FALSE
Acanthurus nigrofuscus__-12_123,Acanthurus nigrofuscus,0.4574475087211216,0.10901639344262296,FALSE,10.93021582733813,3475,rls,TRUE,FALSE
Acanthurus nigrofuscus__-12_123,Acanthurus nigrofuscus,0.6861712630816824,0.6032786885245902,FALSE,10.93021582733813,3475,rls,TRUE,FALSE
Acanthurus nigrofuscus__-12_123,Acanthurus nigrofuscus,0.9148950174422432,1,FALSE,10.93021582733813,3475,rls,TRUE,FALSE
Acanthurus nigrofuscus__-12_123,Acanthurus nigrofuscus,1.143618771802804,0.6418032786885246,FALSE,10.93021582733813,3475,rls,TRUE,FALSE
Acanthurus nigrofuscus__-12_123,Acanthurus nigrofuscus,1.3723425261633648,0.3516393442622951,FALSE,10.93021582733813,3475,rls,TRUE,FALSE
Acanthurus nigrofuscus__-12_123,Acanthurus nigrofuscus,1.8297900348844864,0.130327868852459,FALSE,10.93021582733813,3475,rls,TRUE,FALSE
Acanthurus nigrofuscus__-12_123,Acanthurus nigrofuscus,2.287237543605608,0.00573770491803278,FALSE,10.93021582733813,3475,rls,TRUE,FALSE
Amblyglyphidodon curacao__-24_152,Amblyglyphidodon curacao,0.3992382271468144,0.26492793411118737,TRUE,6.261925411968777,3459,rls,TRUE,FALSE
Amblyglyphidodon curacao__-24_152,Amblyglyphidodon curacao,0.7984764542936288,0.8798901853122855,TRUE,6.261925411968777,3459,rls,TRUE,FALSE
Amblyglyphidodon curacao__-24_152,Amblyglyphidodon curacao,1.1977146814404431,1,TRUE,6.261925411968777,3459,rls,TRUE,FALSE
Amblyglyphidodon curacao__-24_152,Amblyglyphidodon curacao,1.5969529085872576,0.2244337680164722,TRUE,6.261925411968777,3459,rls,TRUE,FALSE
Amblyglyphidodon curacao__-24_152,Amblyglyphidodon curacao,1.996191135734072,0.00480439258750857,TRUE,6.261925411968777,3459,rls,TRUE,FALSE
Acanthochromis polyacanthus__-19_147,Acanthochromis polyacanthus,0.40558292282430214,1,TRUE,6.163967611336032,3458,rls,TRUE,TRUE
Acanthochromis polyacanthus__-19_147,Acanthochromis polyacanthus,0.8111658456486043,0.9339901477832512,TRUE,6.163967611336032,3458,rls,TRUE,TRUE
Acanthochromis polyacanthus__-19_147,Acanthochromis polyacanthus,1.2167487684729066,0.6551724137931034,TRUE,6.163967611336032,3458,rls,TRUE,TRUE
Acanthochromis polyacanthus__-19_147,Acanthochromis polyacanthus,1.6223316912972086,0.6009852216748769,TRUE,6.163967611336032,3458,rls,TRUE,TRUE
Acanthochromis polyacanthus__-19_147,Acanthochromis polyacanthus,2.027914614121511,0.13793103448275862,TRUE,6.163967611336032,3458,rls,TRUE,TRUE
Acanthochromis polyacanthus__-19_147,Acanthochromis polyacanthus,2.433497536945813,0.07881773399014778,TRUE,6.163967611336032,3458,rls,TRUE,TRUE
Cheilodipterus quinquelineatus__-20_149,Cheilodipterus quinquelineatus,0.8452322738386308,1,NA,2.9577668498698295,3457,rls,FALSE,FALSE
Cheilodipterus quinquelineatus__-20_149,Cheilodipterus quinquelineatus,1.6904645476772615,0.12045760430686406,NA,2.9577668498698295,3457,rls,FALSE,FALSE
Cheilodipterus quinquelineatus__-20_149,Cheilodipterus quinquelineatus,2.5356968215158924,0.03600269179004038,NA,2.9577668498698295,3457,rls,FALSE,FALSE
Cheilodipterus quinquelineatus__-20_149,Cheilodipterus quinquelineatus,3.380929095354523,0.00639300134589502,NA,2.9577668498698295,3457,rls,FALSE,FALSE
Cheilodipterus quinquelineatus__-20_149,Cheilodipterus quinquelineatus,4.226161369193154,3.3647375504710633e-4,NA,2.9577668498698295,3457,rls,FALSE,FALSE
Pomacentrus brachialis__-23_152,Pomacentrus brachialis,0.5327780348604042,1,TRUE,4.692385639837869,3454,rls,TRUE,FALSE
Pomacentrus brachialis__-23_152,Pomacentrus brachialis,1.0655560697208084,0.8743055555555556,TRUE,4.692385639837869,3454,rls,TRUE,FALSE
Pomacentrus brachialis__-23_152,Pomacentrus brachialis,1.5983341045812125,0.34375,TRUE,4.692385639837869,3454,rls,TRUE,FALSE
Pomacentrus brachialis__-23_152,Pomacentrus brachialis,2.131112139441617,0.18055555555555555,TRUE,4.692385639837869,3454,rls,TRUE,FALSE
Ophthalmolepis lineolatus__-34_115,Ophthalmolepis lineolatus,0.13863581391598806,0.0117096018735363,TRUE,18.03285838906659,3439,rls,TRUE,FALSE
Ophthalmolepis lineolatus__-34_115,Ophthalmolepis lineolatus,0.2772716278319761,0.03278688524590164,TRUE,18.03285838906659,3439,rls,TRUE,FALSE
Ophthalmolepis lineolatus__-34_115,Ophthalmolepis lineolatus,0.4159074417479642,0.07845433255269321,TRUE,18.03285838906659,3439,rls,TRUE,FALSE
Ophthalmolepis lineolatus__-34_115,Ophthalmolepis lineolatus,0.5545432556639522,0.26229508196721313,TRUE,18.03285838906659,3439,rls,TRUE,FALSE
Ophthalmolepis lineolatus__-34_115,Ophthalmolepis lineolatus,0.6931790695799404,0.7224824355971897,TRUE,18.03285838906659,3439,rls,TRUE,FALSE
Ophthalmolepis lineolatus__-34_115,Ophthalmolepis lineolatus,0.8318148834959284,1,TRUE,18.03285838906659,3439,rls,TRUE,FALSE
Ophthalmolepis lineolatus__-34_115,Ophthalmolepis lineolatus,1.1090865113279045,0.9192037470725996,TRUE,18.03285838906659,3439,rls,TRUE,FALSE
Ophthalmolepis lineolatus__-34_115,Ophthalmolepis lineolatus,1.3863581391598807,0.6627634660421545,TRUE,18.03285838906659,3439,rls,TRUE,FALSE
Ophthalmolepis lineolatus__-34_115,Ophthalmolepis lineolatus,1.6636297669918567,0.3149882903981265,TRUE,18.03285838906659,3439,rls,TRUE,FALSE
Ophthalmolepis lineolatus__-34_115,Ophthalmolepis lineolatus,1.940901394823833,0.02224824355971897,TRUE,18.03285838906659,3439,rls,TRUE,FALSE
Amblyglyphidodon curacao__-20_149,Amblyglyphidodon curacao,0.33136951902646317,0.14571244358478402,TRUE,7.544447682891286,3431,rls,TRUE,FALSE
Amblyglyphidodon curacao__-20_149,Amblyglyphidodon curacao,0.6627390380529263,0.40361057382333976,TRUE,7.544447682891286,3431,rls,TRUE,FALSE
Amblyglyphidodon curacao__-20_149,Amblyglyphidodon curacao,0.9941085570793896,1,TRUE,7.544447682891286,3431,rls,TRUE,FALSE
