population,mu_05,mu_10,mu_50,mu_90,mu_95,sigma_05,sigma_10,sigma_50,sigma_90,sigma_95,logl_50_norm,dat,meanlog_05,meanlog_10,meanlog_50,meanlog_90,meanlog_95,sdlog_05,sdlog_10,sdlog_50,sdlog_90,sdlog_95,logl_50_lnorm,mean_05_norm,mean_10_norm,mean_50_norm,mean_90_norm,mean_95_norm,cv_05_norm,cv_10_norm,cv_50_norm,cv_90_norm,cv_95_norm,mean_05_lnorm,mean_10_lnorm,mean_50_lnorm,mean_90_lnorm,mean_95_lnorm,cv_05_lnorm,cv_10_lnorm,cv_50_lnorm,cv_90_lnorm,cv_95_lnorm,population_n,species,fished,bimodal,normal_better,better_dist,cov_pref,pop_mean_size
Scarus frenatus__-17_146,23.018914933475045,23.35634293509456,24.338277465630647,25.396655915579306,25.72811940090452,6.383500131302121,6.5468127938482725,7.22460572935273,8.194444765171593,8.529956347748955,-18.311273298688764,rls,3.057545198450794,3.0768097701533397,3.126048401486228,3.1712528988605,3.184859071566631,0.2888124725167855,0.2955452526753724,0.3283033349381552,0.37876469314842953,0.40145488908691707,-27.56273525773551,23.076302727710218,23.40505406019872,24.360425822687212,25.41543454895829,25.75664986643189,0.26074172417204544,0.2676339176816569,0.29521013117217343,0.3340725934746355,0.3468268034392412,22.63838229131341,22.987873216248506,24.052015594667967,25.254886423473025,25.65490841538081,0.2949411066216134,0.3021179945056591,0.33735161501913347,0.3927642392619303,0.4181865798580723,217,Scarus frenatus,FALSE,FALSE,TRUE,normal,0.29521013117217343,24.170506912442395
Scarus frenatus__-20_149,21.945338562770623,22.304925723085574,23.455820756765995,24.60381877854895,24.96388357569112,5.753564134769931,5.94145459038737,6.719341114444842,7.934137870128215,8.514614049451968,-24.00656204998183,rls,2.941448476035604,2.9790107790032625,3.0806714530103863,3.1432770406556605,3.1609601576024726,0.28380892673925584,0.2932305703460472,0.3459660510223102,0.45298551965068984,0.5018678561957521,-36.33829624539061,22.016250404580983,22.35686390557667,23.476743255040574,24.619914381177814,24.98258073851886,0.24367532776647777,0.25236613246349254,0.2853590122502482,0.3353284657475304,0.35785037449987245,20.669493252144683,21.268158427617912,23.118236125526472,24.749807546116845,25.44934825813812,0.2896210234616699,0.2996482504017626,0.3565812799948279,0.4772478793699573,0.5351920414809382,359,Scarus frenatus,FALSE,FALSE,TRUE,normal,0.2853590122502482,22.83426183844011
Scarus frenatus__-22_114,0.23808132333035056,0.5258756066835302,3.2426977176429075,7.65168738555369,8.972728438629781,11.182131395923076,11.73603665436474,13.758864666143705,16.033477746380683,16.77971493200151,-28.551439951331393,rls,2.0337002469094223,2.0848481830748993,2.216994684375087,2.349781663266679,2.3920777504363637,0.637559310001904,0.6581031227294927,0.7411648090888896,0.8483589674810891,0.8872438523493722,-32.11862185597454,11.503904397687284,11.835824296772332,13.214181757540544,14.979679611562585,15.719992159121924,0.6085821092722973,0.6248143342429492,0.668115779648409,0.6882178388477974,0.6916128616702815,10.21293146078861,10.628008701871911,12.14352292389884,14.034825747132569,14.745208938270403,0.7081849505467049,0.7362268645389903,0.8556190518952044,1.0265688244746454,1.094184254738272,228,Scarus frenatus,FALSE,FALSE,TRUE,normal,0.668115779648409,11.885964912280702
Scarus frenatus__-23_152,22.214865503062747,22.813337056993948,24.20828389620398,25.427006451415306,25.81523628870075,7.09370720844425,7.301283361960967,8.25792112860347,9.96076735755694,10.66195685017804,-24.193947302989343,rls,2.630804909627853,2.7050657683478514,2.9321038524131247,3.0981397312414725,3.1352942484327566,0.4963097413930279,0.5260338490901009,0.6608233898886199,0.875551268089061,0.9529067626723698,-41.329997702168185,22.666276288284433,23.06810676931447,24.308068902804123,25.494647648085984,25.877065118928837,0.2868135999020179,0.29736046759888807,0.3343657582992153,0.40146190451691954,0.4297827828291362,18.534673882575145,19.476392457903614,23.480352164753455,28.32402958286834,30.872335763601555,0.5285008842423762,0.5646113636910706,0.7399813990428785,1.0735054931106969,1.216320880586086,212,Scarus frenatus,FALSE,FALSE,TRUE,normal,0.3343657582992153,24.28066037735849
Scarus frenatus__-32_159,22.042807729019163,22.612255833525488,24.30681140665734,25.79181421124636,26.248335281030226,9.768283622094136,10.04613599175661,11.108561414814227,12.480255222311396,13.071767718806626,-22.852223686935744,rls,2.8961570517534336,2.937162293525,3.0419744259690775,3.1241094273616636,3.146201835611569,0.45874866743450377,0.4719014959868273,0.5244875344386226,0.6004424710129573,0.6271167606865822,-36.9654688735353,23.065786452416713,23.46278432015253,24.873316613988507,26.236192496268067,26.69472057916128,0.3779322416099076,0.3884305815665884,0.423589617320236,0.4674844821255789,0.4826130667441707,21.13411028044668,21.829804867913783,24.07747769511468,26.188548191427003,26.92244048281192,0.4839770240564145,0.499434146029915,0.5627125792574064,0.6588557854739915,0.6941372161656709,226,Scarus frenatus,FALSE,FALSE,TRUE,normal,0.423589617320236,24.67920353982301
Scarus ghobban__-12_137,16.952837941956933,17.380985026911276,18.44640078594255,19.35358421539797,19.609968496746223,4.9119811873177746,5.079197905484578,5.724799860508238,6.59823211321878,6.911195873558273,-17.550099192920044,rls,2.577482618451557,2.6349909242102343,2.7890360541484296,2.89409249801138,2.9183669791958176,0.3022886724915704,0.3169525295811129,0.3906219874535009,0.526665631074912,0.5766093218792127,-29.726087457271756,17.06864717814462,17.449256202795603,18.48186707158093,19.375764337519236,19.631304334215542,0.26211057774460117,0.2716150412790132,0.3080789379076701,0.3552795101242907,0.374374559190728,14.756310762396115,15.517413141455764,17.62412303801488,19.496004039328056,20.117127906783335,0.30932762455884744,0.32508184224630055,0.40600750626519266,0.5653878122451204,0.6280283865846116,232,Scarus ghobban,FALSE,FALSE,TRUE,normal,0.3080789379076701,18.49137931034483
Scarus ghobban__-16_140,10.028194649687478,13.651356958897422,17.773075251666167,21.07406298059962,22.140321541585084,5.230479812216592,5.651638414738658,7.828878421471698,13.57256476649824,17.640374111740403,-22.88967120149188,rls,2.6290028691135654,2.6477434500449317,2.7221633938620036,2.837553465282827,2.878711442961816,0.25649390256237253,0.26618120974826154,0.3132441292798514,0.38434346084532295,0.4169834141363356,-23.89678292877428,15.366776147332326,15.973510210472076,18.529168291549738,21.92758044221576,23.587462573554305,0.28556260433964736,0.3056657141745932,0.4032994039088581,0.5769259614123107,0.6415337710418079,14.56344547808832,14.79166805091744,16.0398224307359,18.148067821914143,19.018435626576192,0.26077092546971753,0.27096644824364313,0.3210875696770643,0.3989839063458329,0.4357832284554175,203,Scarus ghobban,FALSE,FALSE,TRUE,normal,0.4032994039088581,14.519704433497536
Scarus ghobban__-21_116,20.117284302736145,20.710276355223,22.544833247358028,24.09786491601453,24.534440069073657,5.14749306886553,5.3994349194691615,6.403217712832853,7.9132728757339,8.5857651613398,-18.871342482619244,rls,2.840353397313254,2.8830329111528346,3.0054970449946414,3.109719098151708,3.136617539820952,0.2632873072497205,0.28024188387901716,0.3429024459896934,0.43245846666611304,0.468510967811331,-27.182948134815632,20.275560368162353,20.79477877362731,22.583712401520746,24.134334831035417,24.568227906315613,0.22173225288720297,0.23365228750561495,0.28379271049915633,0.3538603604523039,0.3835035766080873,18.424266862988784,19.142288969055738,21.489283803265636,23.828343579939116,24.5571557043257,0.2679166757184239,0.28583521385734695,0.3532335714513865,0.4534884684532866,0.49543616665022405,215,Scarus ghobban,FALSE,FALSE,TRUE,normal,0.28379271049915633,22.32558139534884
Scarus ghobban__-21_117,17.169666033801686,17.654940035090906,19.314893178436847,20.786685127048575,21.18751502312164,7.510165368954511,7.733574655724372,8.69138360083408,10.056096363158083,10.53635304634824,-27.168479530884373,rls,2.6586552712571536,2.6954952628151463,2.8154506750447266,2.9213197765484966,2.9478217898697325,0.4059036913493489,0.4232219129058157,0.4864470925831952,0.5615049393883557,0.5907150688033573,-36.879220924319235,18.06914754487697,18.437719623649883,19.778528174625343,21.089314578098616,21.451834804033407,0.3623850038951447,0.3748276131409879,0.4172562133597284,0.4704345009739362,0.48885250079761794,16.325113908673146,16.920093977077588,18.773288370312265,20.89000137297318,21.576010248693706,0.4232109550573827,0.4429000256362712,0.5166945246816755,0.6088133738460288,0.6461967338832907,356,Scarus ghobban,FALSE,FALSE,TRUE,normal,0.4172562133597284,19.410112359550563
Scarus ghobban__-22_114,2.4158898332966205,4.6050575134496565,11.0545460130638,14.261077869672285,14.929626271333095,7.934819661200953,8.345243233792278,10.693600157920509,14.674556133647826,15.948666551750636,-49.35295645475608,rls,2.3333781107983804,2.3473503690235753,2.391101554034161,2.4384504562993867,2.4537622671772628,0.4504938289732505,0.4584251780987173,0.48585584471333426,0.5156050001533937,0.5255927368697895,-41.8549454587389,12.586859407912952,12.984884733970148,14.589144943055498,16.48424180476986,17.17373861257971,0.4764917821755648,0.4951384664250397,0.5735467814801432,0.6622972717130187,0.6787280001136884,11.626114121585545,11.7578281244954,12.291923808361474,12.917439857004725,13.107415737418872,0.474346615138408,0.4835986162698552,0.5159894317225251,0.5518490984754891,0.5640694712669327,1847,Scarus ghobban,FALSE,FALSE,FALSE,lognormal,0.5159894317225251,12.177855982674608
Scarus ghobban__-23_114,1.313235138445057,2.446971108439101,7.980228645589586,11.373839392555412,12.12882094473437,10.47953538472573,10.976739399158443,13.230722792984452,16.40200293368567,17.118188707337044,-62.972814993811554,rls,2.340903340164616,2.368722100837622,2.4561437102401955,2.540697619718023,2.564491444180366,0.5328668149079838,0.546828625239593,0.600309663231238,0.6652162229616566,0.6874203904128824,-64.73085832318756,13.331126876814672,13.64201793970511,14.643643063596866,15.977782065883456,16.466221885024428,0.565562392063629,0.578112073045966,0.6317484473275654,0.6828183829633048,0.6901823915874522,12.617412904575083,12.899252050107505,13.99401360623809,15.100514778962877,15.516923250752878,0.5730293065755881,0.5903716442249678,0.6586822226501787,0.7460653425223418,0.7772221312369628,4685,Scarus ghobban,FALSE,FALSE,TRUE,normal,0.6317484473275654,13.7940234791889
Scarus ghobban__-23_151,0.7580788017390604,1.551520546004096,6.899776656801435,10.950240560184056,11.79425164846597,5.67863622692343,6.499622139977916,9.763511477957971,13.951495773577877,15.561112830952933,-31.443317382700975,rls,2.070665889530089,2.10138736740805,2.195587248977523,2.284455566303536,2.3163675189597837,0.3667305037416478,0.380462911780878,0.4422687663402088,0.5438744973508094,0.5911085185523809,-30.66736536242876,9.26399577197899,9.589944032935374,11.47012614606837,14.477633419413271,15.753392057680998,0.4650127450091083,0.4961422108200737,0.6063307481427476,0.6713637038751779,0.6813530330230457,8.831511656875335,9.05241301063031,9.922139211032093,11.054849273473156,11.589918194063811,0.3794135784962806,0.3946554694226646,0.46480362813176623,0.5866861106290963,0.6467066953811146,346,Scarus ghobban,FALSE,FALSE,FALSE,lognormal,0.46480362813176623,10.23121387283237
Scarus ghobban__-28_114,16.06348646868165,16.41908980865663,17.59897451311617,18.79698854041066,19.110423888791985,6.157685004915953,6.356818758364353,7.085940800799855,8.116761947937132,8.530373894681377,-27.009249383451213,rls,2.647720550359689,2.6799810607607366,2.7703579377358043,2.8452352936107745,2.8662425185926756,0.3484824057984083,0.35909733757692713,0.4098998065147961,0.479472092806734,0.5069444975417389,-34.184051715587785,16.521119269572832,16.806410688539607,17.82231947837937,18.97554759165346,19.28471969172086,0.33551373275694985,0.34552792312988795,0.3843561024905424,0.4313343701607001,0.4494763112647712,15.62385150919038,16.041621220282796,17.384589420496894,18.738418881348657,19.19886610729277,0.3593349441506324,0.37099091971580594,0.4277355817850274,0.5083954771185524,0.5413277444226281,436,Scarus ghobban,FALSE,FALSE,TRUE,normal,0.3843561024905424,17.620412844036696
Scarus ghobban__-29_114,8.012458904984122,10.253939681209328,15.073862863853094,18.23326086097527,19.17795508700723,7.9096491933266995,8.365479525895726,10.467795203885554,14.532261101598744,15.927614600557328,-40.396383394725774,rls,2.454599832864888,2.478004118208577,2.555716656802783,2.6364475940710435,2.661261645074978,0.43717369127297706,0.44859341213243126,0.4952776160275475,0.5475010715740487,0.5646959564423841,-38.3111368666642,14.696640567198669,15.171534165808913,17.189203436216225,19.62366763287236,20.39386916725555,0.422350548814543,0.4416166635654497,0.5205024676541435,0.6192536907787277,0.6452173343806038,13.129613375602476,13.472503100790227,14.555734084083088,15.871505200778136,16.346389250505514,0.4589179974894931,0.47213706285554047,0.5272613689475031,0.5912118089966886,0.6128526250259995,656,Scarus ghobban,FALSE,FALSE,FALSE,lognormal,0.5272613689475031,14.47408536585366
Scarus ghobban__-29_159,16.86922802258906,18.244876127432228,21.388423351702436,24.6247098650875,25.733860398229737,6.37798077565862,6.716039630132992,8.401699048847323,12.017143257405314,14.175595808378883,-27.04644537619295,rls,2.810458607121487,2.8326384283128965,2.920728355279006,3.020517618757352,3.05147370439691,0.27696795108550815,0.2888044121703593,0.3389209771160251,0.41572137399361,0.445322567469284,-29.41321703783482,18.658695723109325,19.28687391890134,21.81260911585756,24.972291279279332,26.1585279190715,0.28560822122191587,0.3015032344478517,0.3757482346135556,0.49378695227619634,0.5505063964895305,17.569454558216513,17.939033072830192,19.698338687884515,21.984856918216884,22.805241204099385,0.2823654633056589,0.29493252710199597,0.3488906981617559,0.43434685849725974,0.4683406890363211,322,Scarus ghobban,FALSE,FALSE,TRUE,normal,0.3757482346135556,17.546583850931675
Scarus ghobban__-32_116,1.9398023102461484,4.185470869419822,12.459358084984611,17.30914019000196,18.266073947926063,12.489114271997405,13.181775915532876,16.400817046276494,21.275212958163493,22.63397794936056,-44.82735659852731,rls,2.5718156467850757,2.600258381371413,2.694248721794627,2.7896510142894195,2.818534243619914,0.5337754462514589,0.5465033225856823,0.6033955164737164,0.6750388302282088,0.6984090166449933,-45.2758606456897,17.180754035175184,17.600439701749753,19.47334175754309,21.62773249989561,22.35066643910206,0.5296322395455066,0.5523097559065959,0.6211728175470905,0.6903772963546018,0.7014258082260492,15.724783300928593,16.19092973783659,17.762871353119202,19.64568225158836,20.2781680983294,0.5741521006750462,0.5899653700365912,0.662720299286639,0.7597640948607983,0.7928988650812714,536,Scarus ghobban,FALSE,FALSE,TRUE,normal,0.6211728175470905,17.82649253731343
Scarus ghobban__-32_159,8.883095747393497,12.254429043720128,19.403096320595235,23.511806493442997,24.59283524864087,11.697010858359034,12.34393542291468,15.18896331038805,20.449280362079826,22.71569745157629,-45.7638698386461,rls,2.744832291784937,2.7693806604404796,2.8461154221501532,2.9284522347901576,2.957198458534084,0.4838668569127369,0.49684826419416617,0.5442020975961328,0.6002311576633894,0.6176991789450436,-44.14781275721589,19.8801330330714,20.57629054549944,22.89761204115659,25.775352081522865,26.800644293604897,0.46025200717576303,0.47960452056090874,0.5517565223333398,0.6445394764647077,0.6722663893410081,18.034347394675052,18.450099001623563,20.01004170251537,21.827472221681116,22.511321093929713,0.5136196615235941,0.5291479910593675,0.5870943767203582,0.6585796370188893,0.6815836126054294,595,Scarus ghobban,FALSE,FALSE,FALSE,lognormal,0.5870943767203582,19.840336134453786
Scarus longipinnis__-19_152,15.485979022951636,15.962324115175573,17.353405496659,18.92107875072405,19.469303384191292,4.98895848994864,5.229305351748252,6.095816517795624,7.69475480229739,8.460641078304683,-23.61641567956995,rls,2.68583806402922,2.698396318509518,2.7413766415778964,2.7890861865757133,2.803521328230839,0.2935739267436044,0.3011841153468467,0.3280520275867994,0.35929966873991526,0.37207623997617695,-22.21959017264676,15.851954168306852,16.1766877580222,17.478569944046328,19.05286727238684,19.6393891741424,0.2846742054862556,0.2959585510067597,0.34281848128424286,0.4125324800746629,0.4467662803678511,15.47361236355967,15.669814962894275,16.366603655349675,17.191059099177938,17.458596469223945,0.30001444988165227,0.30814521305114756,0.3370792315138661,0.37121373134965574,0.38533311266901416,317,Scarus longipinnis,FALSE,FALSE,FALSE,lognormal,0.3370792315138661,16.238170347003155
Scarus niger__-10_144,2.0005903410395347,4.439704415595128,14.669030141772968,20.961703491762353,22.153754413534383,9.00925161083347,10.017854350727871,13.684499293195293,19.065685995716656,20.668141999102627,-42.60086360229211,rls,1.4127724483304638,1.6825520616742615,2.3350364875784173,2.7230557423119484,2.8123929942548456,0.657698091530301,0.7155867841776962,0.967792261747406,1.410971135839435,1.6634440086656994,-53.36198797887678,15.564894701787294,16.210371379868448,19.18074469440363,22.24879049413368,23.110399511687653,0.4033845969194043,0.44348298580028367,0.5777488808995769,0.6806879564236878,0.6955244314970226,10.498819629847882,11.839751776946288,17.00860936876113,23.921447014804805,27.60490309332304,0.735668677267573,0.8177607865580397,1.2455312275409725,2.5142964577489657,3.8615498370857138,611,Scarus niger,FALSE,FALSE,TRUE,normal,0.5777488808995769,19.423076923076923
Scarus niger__-10_145,6.615119789003678,9.918425537271188,16.586098491819527,19.627814791590335,20.35577377657326,9.29265014383361,9.768298771540078,11.856630464112593,16.02304026949468,17.628035207262748,-35.65004925478726,rls,2.313067398388363,2.40052589651669,2.6504213316689498,2.8513995846157982,2.902295841439282,0.5444099026584237,0.5748958170688095,0.7144178812578321,0.9147727840937092,0.9831196895534132,-48.74996008962732,16.43266860018735,17.02093681433028,18.941077092947264,20.81303830158909,21.373633172923036,0.4349949693691529,0.4538802909653541,0.5317585031426826,0.636354122416632,0.6618982331222079,14.459350190909,15.282423585174977,18.447975261149693,22.31242695653826,23.569547657711013,0.5873534147905347,0.6258362598024708,0.8160549321248016,1.1441100604208625,1.2762412610200056,442,Scarus niger,FALSE,FALSE,TRUE,normal,0.5317585031426826,19.259049773755656
Scarus niger__-12_123,0.2266746938745171,0.4730671558952173,2.8453179945327953,7.015502909816021,8.527629185065726,11.338823685318602,11.828872406104646,13.821863502827568,16.466232263150804,17.370551185149427,-33.85090598559274,rls,2.0320979920194753,2.0625658783787233,2.156980169607788,2.261035770478358,2.2947011746326376,0.6015595978149437,0.6184702917042777,0.6811185705431831,0.7612329873730012,0.7936723360972703,-31.651470066867212,11.1861438928975,11.55139358622823,13.122903043390636,15.368492551496075,16.156558567629396,0.6184963396695121,0.6338803965895803,0.670485433074372,0.6886104552216596,0.693022760241408,9.616322508299598,9.87646433571524,10.92989521588499,12.328512161120784,12.80210585643641,0.6603165302636826,0.6826074617655983,0.7683096634462787,0.8860599237367631,0.9367243194013994,279,Scarus niger,FALSE,FALSE,FALSE,lognormal,0.7683096634462787,10.887096774193548
Scarus niger__-12_144,8.373419155338961,12.306619262313678,18.40996235171839,21.25204954273543,21.971070953942583,6.886817179215641,7.256410142808068,9.26793981266373,14.066688787617927,16.023949849750213,-29.375958199015372,rls,1.9209734381587111,2.1632906776730065,2.6337175303611153,2.883985407084472,2.9418945622463366,0.4972628623597737,0.5351956974830461,0.7359263644704075,1.20020231175777,1.4421993384193854,-41.405462266132744,15.63333292413001,16.449686440380354,19.344052815061303,21.59971449552561,22.24068305751266,0.33045186130850157,0.3501570725634905,0.448341250423493,0.5957900015315027,0.6451287148166502,12.860850502705508,14.225785673850972,18.571354284149507,25.303030719313547,29.534238670596437,0.5296463652909243,0.5759087197957196,0.8477814476346496,1.795200805809387,2.646506728441327,256,Scarus niger,FALSE,FALSE,TRUE,normal,0.448341250423493,19.716796875
Scarus niger__-17_146,15.59525293237592,16.488063644371802,18.810327215649934,20.403209953177853,20.85953878365806,7.457263203856865,7.748640155071248,8.858621704491924,10.843185919084418,11.657321222918323,-32.61194830358089,rls,2.493199095067341,2.5568004348877476,2.739318656635053,2.8759651429170208,2.9166614071535677,0.46103031039171366,0.4846814424193258,0.5818190985527489,0.7469400327177959,0.8138403151601292,-47.55088399361857,17.43971240225826,17.91014431126366,19.356428976019547,20.74577204481932,21.164759066350804,0.3634991050066948,0.3784634494455843,0.429629769127608,0.5050897411097356,0.5346773787652863,15.19811684056376,15.891269796095964,18.428218092887228,21.15099467998066,22.215735349722053,0.4866483857984337,0.5145897877403348,0.6347130345030441,0.864311205463233,0.9691839837764468,496,Scarus niger,FALSE,FALSE,TRUE,normal,0.429629769127608,19.460685483870968
Scarus niger__-20_149,4.008550793043134,7.256193236454032,17.901848123293135,22.283011893928112,23.173548921666253,8.378969885911026,9.09084859521588,12.73465430353984,19.516149129812973,21.5034735403918,-31.836331913566056,rls,2.2139238840933184,2.3473538066997315,2.678369351167473,2.918327612249233,2.9854563131240046,0.5805045704883783,0.6188644871350775,0.7986641373433073,1.099825657761642,1.2376323793818669,-41.491267239616775,16.829077475423755,17.686174356317586,20.62746384243056,23.499665481387357,24.18987577616936,0.3678309469133215,0.40301698205498865,0.5322216514149045,0.6692329037694462,0.6895106022262346,14.538988048547443,15.68291767088839,20.27451389818776,27.03396985036523,30.08560377792236,0.6330235673639462,0.683131125821384,0.9446878276703904,1.5336879613898782,1.9042569034788932,219,Scarus niger,FALSE,FALSE,TRUE,normal,0.5322216514149045,22.054794520547944
Scarus prasiognathos__-22_114,0.2669577352289547,0.6205306763738117,3.697984017906934,8.95718034377656,10.934545333497992,13.718663682919924,14.276327546552205,16.680314770732153,19.71243382548788,20.85930212126641,-41.452744001398266,rls,2.138150967990161,2.1783919396125104,2.3020788859813273,2.4425959393079983,2.486823152250904,0.6348208257282071,0.6535708717096793,0.7308131560821132,0.8343318700678078,0.8694822899417076,-42.21165500873032,13.470234264107194,13.9348653826092,15.815716871990368,18.39192581495687,19.376300197804373,0.6227777101862131,0.6369361916304599,0.6786034454678367,0.6993050227729304,0.7025500040246526,11.12697211020008,11.53439695289387,13.126967816432954,15.282044668139712,16.040435724680027,0.7044878509531545,0.7299931959474052,0.8401735155243787,1.0029624945505138,1.0628918256901494,424,Scarus prasiognathos,FALSE,FALSE,TRUE,normal,0.6786034454678367,12.27004716981132
Scarus rivulatus__-10_133,16.77709031523687,19.460948776034805,22.90460144320899,24.048770976924935,24.395085704865657,3.8885424590392743,4.037898258507313,4.875884320117465,8.798683800809588,11.800777106023617,-16.062946157948126,rls,2.092085263393902,2.4434298158991257,2.9049072192389325,3.18897331037007,3.3190884349781973,0.3633940890381088,0.4021601256465074,0.623698471752552,1.3980478134266772,2.0585875024735176,-28.04745339156873,18.87627380622124,20.16203513588252,22.972520657435975,24.158117000970417,24.54771608965217,0.16633808986936668,0.1720106931193534,0.2145235266722044,0.40967876375868306,0.5217114928535783,15.095754516281314,16.69293426434166,22.513014899390896,49.07952655589534,98.3657558356036,0.37572780487925816,0.4189821683256116,0.6895681992006248,2.4618465555112348,8.262106828848887,332,Scarus rivulatus,FALSE,FALSE,TRUE,normal,0.2145235266722044,23.68975903614458
Scarus rivulatus__-10_144,15.186080663814296,17.238395389626977,20.770794891589148,22.73304761767119,23.218417981975712,7.161008160631101,7.477431691124796,9.128586696265756,12.310885484086771,14.05594009611887,-28.33798858529554,rls,2.4840092967944,2.563358711932324,2.7789146488883745,2.965271073054948,3.013659459534159,0.5041482050202157,0.5304357406250495,0.6497500344648947,0.8423018357611171,0.9190968464621504,-41.06473814651244,18.332954982405138,19.0806982988966,21.247748959128344,23.001100840623423,23.464086679140753,0.32197898192241103,0.33657851392935295,0.4120214738141458,0.5256279800793678,0.5697204357196404,15.77588778294509,16.496018759529502,20.029997730374667,24.711115361525593,26.65375966633828,0.5379452291838314,0.5700291594450894,0.7247589868485569,1.0163259184295796,1.152115586506577,245,Scarus rivulatus,FALSE,FALSE,TRUE,normal,0.4120214738141458,21.959183673469383
Scarus rivulatus__-11_133,20.617300049076924,21.374175463844345,22.874696234342284,24.22239346468474,24.722227077934708,4.961482294558988,5.184110566754578,6.292169307985236,8.724645153943468,10.359605891310602,-24.277605120428884,rls,2.420577166682298,2.6287606262084875,2.9745377779750335,3.1766081418157457,3.2477739679258555,0.4099407624820161,0.44619647701006165,0.6341069950654492,1.1093346989641175,1.383590087826154,-39.333744506749454,21.003537466648144,21.553491390136585,22.901660581811697,24.292939327677235,24.81676662242131,0.21582649644993304,0.22471707880991224,0.2734752699835037,0.3758072795236287,0.4323315791843873,18.254652541638073,19.574635335386716,24.00106753329925,34.78865279330203,44.15242997296984,0.42778201170037905,0.4693542040242639,0.7035256973492088,1.5567155350630562,2.4046495636323586,354,Scarus rivulatus,FALSE,FALSE,TRUE,normal,0.2734752699835037,22.13276836158192
Scarus rivulatus__-11_143,3.4458770850828917,6.132043922749847,15.877410988481529,20.52410458003372,21.40126094537787,8.186840111449008,8.682249889043865,11.32348810043518,16.225832894203997,17.885681379174525,-39.01655690209439,rls,1.4867526796416572,1.8078892890045029,2.416033290280864,2.7512958145242936,2.8301802618632275,0.5676794246612566,0.6125524380747469,0.8650922300948224,1.3220961252937693,1.5475297520420157,-49.888230918369345,14.326990455109229,15.20144053572282,18.28785845030145,21.22123074881044,22.030884947579366,0.385779084687791,0.410264826109741,0.5294766021350175,0.6593948123157501,0.6799208210629327,10.534055648584788,11.869332804162402,16.61383712612249,22.649223803115856,26.030875790391857,0.6166389160849921,0.674768304735194,1.0552643770831445,2.177785560835961,3.156982623987628,565,Scarus rivulatus,FALSE,FALSE,TRUE,normal,0.5294766021350175,20.486725663716815
Scarus rivulatus__-12_137,7.040934299719243,10.032528467046063,16.49679541782485,19.32951644980485,20.05831505061121,8.16147515998459,8.574535856817576,10.391848089644832,14.281893564120676,15.602698711946058,-42.32995470877528,rls,2.124843303675874,2.2317239575899124,2.544987289348632,2.7686255250872063,2.824597549781645,0.5335750663071728,0.5641098606894013,0.7135939052066622,0.9506812346372486,1.0418011101361453,-55.532650394056624,15.392620448365015,16.003457901581292,18.099904264613933,19.99558307884712,20.580338988828668,0.4006187215041946,0.4205380780563444,0.5030238697917703,0.6202689918240332,0.6515607644379771,12.357868535266492,13.29580245478816,16.66949745937956,20.395414667670213,21.700660054010715,0.5739044248816373,0.612109931408219,0.8148537006840457,1.2120043604107131,1.4001695533006218,982,Scarus rivulatus,FALSE,FALSE,TRUE,normal,0.5030238697917703,18.74745417515275
Scarus rivulatus__-12_143,6.820031577805679,10.566775984973615,16.165805691804522,18.814954466347267,19.4598364952225,8.23939177241311,8.579480469197964,10.256764441069665,14.21329459718404,16.20667861896367,-42.78130231609969,rls,2.4139605650499436,2.456200710790623,2.5983887870880733,2.7365221999290372,2.7804082800661676,0.49945552287401473,0.5195518787360619,0.5940125778564813,0.6909780382934829,0.7219207924706488,-49.26103174581716,15.447235231601915,15.968797619116176,17.83129471090264,19.744220963727212,20.315362380197712,0.4152308673664611,0.43439085232435987,0.5036502704464934,0.6152718538146326,0.6589693362049993,13.495400158536224,14.073460853738958,16.050422496482923,18.55860981064185,19.509864117215656,0.5322845717881671,0.5566670461094853,0.6504759807485059,0.7822785410901671,0.8270405986839667,889,Scarus rivulatus,FALSE,FALSE,TRUE,normal,0.5036502704464934,17.21597300337458
Scarus rivulatus__-13_137,19.998617425100267,21.459536276105982,23.8131952877404,25.041116464846837,25.410444489818097,4.694920359559348,4.875489072778771,5.911509292440087,8.75000914612146,10.29928294807629,-29.724386107090133,rls,2.461703211357335,2.57858804293012,2.892254688213517,3.11244493420978,3.1791565544051505,0.3935046854697545,0.4331508689666853,0.6102333650786822,0.9150669462153374,1.0600063213677844,-42.54397334812924,20.71274091160247,21.73556286076578,23.84299458498594,25.067095422203945,25.456072491275982,0.19431885014585723,0.20158591350879307,0.24809047894326208,0.37197051837454786,0.44249730025873,16.005228154805646,17.13317283712856,21.850538025076368,29.112297043452894,33.718160807591204,0.4092408614410076,0.45428472795059754,0.6717077072494118,1.1446532499114006,1.4408153222489852,864,Scarus rivulatus,FALSE,FALSE,TRUE,normal,0.24809047894326208,23.96412037037037
