population,mu_05,mu_10,mu_50,mu_90,mu_95,sigma_05,sigma_10,sigma_50,sigma_90,sigma_95,logl_50_norm,dat,meanlog_05,meanlog_10,meanlog_50,meanlog_90,meanlog_95,sdlog_05,sdlog_10,sdlog_50,sdlog_90,sdlog_95,logl_50_lnorm,mean_05_norm,mean_10_norm,mean_50_norm,mean_90_norm,mean_95_norm,cv_05_norm,cv_10_norm,cv_50_norm,cv_90_norm,cv_95_norm,mean_05_lnorm,mean_10_lnorm,mean_50_lnorm,mean_90_lnorm,mean_95_lnorm,cv_05_lnorm,cv_10_lnorm,cv_50_lnorm,cv_90_lnorm,cv_95_lnorm,population_n,species,fished,bimodal,normal_better,better_dist,cov_pref,mean_size,col
Chromis alpha__Chromis alpha,1.7793026166629464,2.902966260701434,6.001939756360561,7.0741798793965,7.32860382388769,1.658660068583135,1.8309389828065257,2.639139261096317,4.64279081957647,5.489613271716892,-11.538212001575271,rls,0.5119469758454739,0.9875320780998996,1.6691607019426655,1.9057866650687896,1.9638237089203243,0.27292074333185523,0.3051668941765282,0.47693098052966937,1.0815668657797586,1.4481362602216028,-17.81082014882271,4.949625309541988,5.264332186431677,6.345155907882282,7.21248061842595,7.4851717569002,0.2395819526951018,0.26768320453968963,0.3898437887334896,0.5488334145897777,0.5777666773820016,3.525593435683948,4.323019397257645,6.093957372556485,7.765306305660534,9.072874681849932,0.278082673342618,0.31241149774619326,0.505382225649505,1.4904047321925495,2.6725535160197276,274,Chromis alpha,FALSE,FALSE,TRUE,normal,0.3898437887334896,6.706204379562044,rls_norm
Chromis amboinensis__Chromis amboinensis,3.1742009029730767,3.9851866378932623,4.819661305682274,5.078668505100913,5.2443512728961785,1.6382961601994128,1.6795417101560577,1.9030727904723708,2.930485253016152,3.504611202652952,-26.274207728492712,rls,1.4806303888689332,1.5018379294602684,1.5500322450170043,1.5997104979621726,1.6206954685468795,0.28584071061035626,0.29285024806766774,0.3215029680606556,0.3663621370899169,0.3867486262872354,-28.556004342132837,4.6481692921265925,4.755090354791148,4.955311700126783,5.292318060931455,5.4838304463967065,0.3172273441681679,0.32190381364659676,0.35495154743659124,0.4623833224241114,0.5071380415454247,4.670775721349621,4.744901650508354,4.963235263981916,5.223291282426001,5.3428260576220055,0.29177997185014554,0.29924268995137326,0.32999265012362716,0.3790063110741752,0.40167150814324,38796,Chromis amboinensis,FALSE,FALSE,TRUE,normal,0.35495154743659124,4.93523816888339,rls_norm
Chromis analis__Chromis analis,0.49717139520703063,0.984729611008548,3.171045248318122,4.097504828719227,4.332668300768948,1.433864824123531,1.551573829396255,2.3170437282539456,3.5088703324117834,3.876780421377496,-13.161485068557424,rls,1.2339862764519616,1.2947508957821352,1.3601113253374946,1.4102703891610755,1.432694996831262,0.2349439299698148,0.24363345456295907,0.28077213469016493,0.3788719068801604,0.446226853586283,-13.385592994074305,3.4741786745442136,3.584438180298137,3.9782406400049712,4.582103261956581,4.898785886154503,0.32341949992220437,0.3434426021339401,0.4418218732947473,0.5190626645423079,0.5358548086162518,3.738629614828006,3.854992944561873,4.050750644080437,4.285397242506406,4.402064564717351,0.2382236713381118,0.2472939166721854,0.28639762564046867,0.39288358585727146,0.4693894485524549,2561,Chromis analis,FALSE,FALSE,TRUE,normal,0.4418218732947473,3.985747754783288,rls_norm
Chromis atripectoralis__Chromis atripectoralis,0.56627875891955,1.0094067032533385,3.650929534713378,4.767804600049513,4.987681711915984,2.2558530257626352,2.3661196207257285,3.436339466105746,4.85304138927164,5.265627532792422,-40.580704289858325,rls,1.4711968588498396,1.4880003779982114,1.5302394248284408,1.5735424922609411,1.5888657388637055,0.3196115253328559,0.32651011135336877,0.35138448377552844,0.39499848628863665,0.413273306659788,-38.80816832443914,4.491123696528968,4.614402004099968,4.992376531449567,5.686718003239314,6.032713082277344,0.3978255527206512,0.40940896179075087,0.49706241181718314,0.5698415454943253,0.5812316171775428,4.67194320762895,4.733059549061694,4.915758254393141,5.146421074143949,5.228948248271351,0.3279501229248272,0.3354087335081629,0.3625151799463596,0.4109185155323837,0.4315638272813217,217217,Chromis atripectoralis,FALSE,FALSE,FALSE,lognormal,0.3625151799463596,4.855547678128325,rls_lnorm
Chromis chrysura__Chromis chrysura,1.4356760540994646,2.3534024667527604,6.125619643620848,7.34754122660865,7.750469600782127,2.696176331595866,2.833853203041457,4.199542446220229,6.788384286209881,7.5729660739044125,-42.229424965127926,rls,1.7864100289789966,1.8016948046485737,1.8522091073935367,1.9013286602769055,1.919220750379231,0.2733198815023391,0.2806419038233807,0.31166705425803387,0.3665473864918195,0.3940855902865437,-40.02749663254406,6.132892326607429,6.3656086498522875,7.094999558934742,8.228928130378709,8.705471960100386,0.3660156518478152,0.3780788416105592,0.4854633443144219,0.6014352308386768,0.6188412683534649,6.321550991140972,6.410493367947271,6.692820767897213,7.039115834876463,7.197280087124681,0.27850472748333754,0.28625948438291393,0.319391022980166,0.3792111140908088,0.40989309103206817,34236,Chromis chrysura,FALSE,FALSE,FALSE,lognormal,0.319391022980166,6.6328572263114856,rls_lnorm
Chromis cinerascens__Chromis cinerascens,0.9376974479823568,1.6126460333850894,3.322812546647691,4.2487837084536535,4.563638125538091,2.0802276894074914,2.207104452928495,2.6580539025841023,3.4354000813952297,3.7138023364471033,-20.60078926227852,rls,0.904981791384646,1.1301675384186458,1.3697107290901211,1.518752815873612,1.576635093785827,0.3214005185456777,0.34214520784009905,0.4168949485270498,0.5983366116141371,0.7585484880100787,-26.7055781536746,3.843671054801953,3.968325886336291,4.33806517744201,4.769826957833076,4.994738059844739,0.3919953928384817,0.4119577739304448,0.46121939433634673,0.5158810725305089,0.5296478539155218,3.171759721576474,3.607679631056499,4.301274552283173,4.959406194894276,5.258357207731556,0.32988196979606654,0.3524069209025942,0.4356825014128411,0.6561061743285481,0.8819490286841654,29103,Chromis cinerascens,FALSE,FALSE,TRUE,normal,0.46121939433634673,4.4579596605160985,rls_norm
Chromis hypsilepis__Chromis hypsilepis,7.294881405795782,7.547717246486274,8.252943993404513,8.877908137056961,9.062141771348196,3.551151396814268,3.662028953656174,4.081021071712124,4.6855261791174145,4.957010915945928,-59.9510666386186,rls,1.879997526559668,1.9164186893934871,2.01919288276702,2.1199259487927256,2.148285006474333,0.3559579041176782,0.3684501234412899,0.41789426280305353,0.47912522433570814,0.4999040175255577,-69.57012460274346,8.043369379114619,8.190051651504525,8.660395903946556,9.181155609534612,9.329365301590922,0.3821355717057296,0.3924090618352904,0.428077905163848,0.472002349181996,0.4864091470653708,7.277828493085334,7.515062608037066,8.233507434463807,9.02334893538839,9.26895813181756,0.3675367844909026,0.38131588104531505,0.4368205851019639,0.5079838397440626,0.532824727746661,638264,Chromis hypsilepis,FALSE,FALSE,TRUE,normal,0.428077905163848,8.57378764899792,rls_norm
Chromis iomelas__Chromis iomelas,3.514378822471784,3.77802184431469,4.274436125172477,4.561050045015585,4.649281124833178,1.6022623453287426,1.6612881949069205,1.8660190381644104,2.2795955682890807,2.5356440357156744,-19.621878662932183,rls,1.3304549253054658,1.3706344662116745,1.450293646557559,1.5225928533625603,1.5529789941104608,0.27573221018662486,0.28830870476091264,0.32821198611406394,0.3960901914309908,0.44227210626757113,-25.21990792692573,4.178145649898174,4.263367137155255,4.487404713196876,4.7210836364341136,4.813979769229022,0.33040919099642874,0.34111145601118253,0.37246698661703215,0.42293812230596944,0.44711669605709325,4.08428210909659,4.206810351793357,4.504995279088708,4.830414637861023,4.990430241648301,0.2810570354205453,0.29440495260671884,0.3372526014697238,0.4121455238817298,0.4648074936781985,57857,Chromis iomelas,FALSE,FALSE,TRUE,normal,0.37246698661703215,4.5039061824844016,rls_norm
Chromis kennensis__Chromis kennensis,0.9368369880609616,1.62523943129873,3.891381420590452,4.793903357029444,5.0105218190238086,2.645646285071702,2.7477821211930356,3.453623332725783,4.770273351106805,5.096620580940261,-30.934036297603896,rls,1.47360197549328,1.4961780087440284,1.5576932799056278,1.6184556339180414,1.642628773590848,0.3655260886682046,0.3745811381700754,0.40923584386051914,0.4573428299451718,0.4772694718403878,-32.18470789503603,4.763692617183392,4.868125243342324,5.198498335795833,5.67239174950936,5.892139615049451,0.4264215898719335,0.4415869916704726,0.4950361531230399,0.5651268199338646,0.5771785160810867,4.787772477869487,4.894166504190436,5.167313302065865,5.493200329924654,5.6351749676889975,0.378082277993365,0.38811290004613064,0.4269830454903966,0.4823331257555591,0.5057832924520586,17441,Chromis kennensis,FALSE,FALSE,TRUE,normal,0.4950361531230399,5.126426237027694,rls_norm
Chromis klunzingeri__Chromis klunzingeri,3.6510654169588808,4.314732922169634,5.1118178720469265,5.559237207077146,5.731607282440988,1.77053973403661,1.8575437854525445,2.1490078432717494,2.7211749648138266,3.130845680776766,-19.984823724985674,rls,1.2829994920878522,1.411928673572192,1.5805161453232957,1.7006799756571993,1.7494450576862386,0.2662996614427835,0.2864961256454522,0.34961279181069943,0.48277543884155094,0.5937083267078332,-27.271464127786412,4.711869426010709,4.8846874011506065,5.301062332595265,5.6749399699340835,5.8410425586431645,0.31280802887255155,0.32797060707313735,0.3721574222552021,0.4410992555556341,0.48327049086184715,4.157313398594843,4.5029127932949224,5.18160838866952,5.826643763120444,6.104851304760854,0.271091354535242,0.2924768085683175,0.3605731047607671,0.5123207361740718,0.6500806343781265,22851,Chromis klunzingeri,FALSE,FALSE,TRUE,normal,0.3721574222552021,5.389479672662028,rls_norm
Chromis lepidolepis__Chromis lepidolepis,0.6722836495795469,1.535070591063972,3.278026044779487,3.842441379691234,4.001079232580694,1.8209211897937472,1.9164319181774727,2.2852816039210224,3.1533855344642343,3.5239056944699128,-16.743445372723883,rls,1.1074158159274914,1.2033622870506069,1.3395183699717803,1.4261762373165976,1.4595081215043355,0.3046168148616205,0.3194688662928484,0.37398569522512287,0.49147304346323534,0.5564098070694565,-21.82749860845626,3.661980428001456,3.76821599444254,4.033644194886365,4.325048773618687,4.454247608336416,0.38239659180387986,0.3946707977245726,0.4370433787336378,0.5028604516583977,0.5228361115276617,3.4756063328978617,3.700631777166424,4.090241388175778,4.459901444399007,4.622119362412228,0.3118217971095571,0.3277961435108584,0.3874517618015443,0.5227003983333397,0.6023859042821401,19706,Chromis lepidolepis,FALSE,FALSE,TRUE,normal,0.4370433787336378,4.095199431645184,rls_norm
Chromis nitida__Chromis nitida,3.7221077821761055,4.089202308173379,4.561363708644951,4.830260036535318,4.9588534415569185,1.471821529838498,1.523569895270441,1.7121950375805397,2.2228790014443285,2.557012676108715,-24.290403533541365,rls,1.4167436828074147,1.4434132992870283,1.497349894161066,1.5526117370784616,1.5819116808299964,0.2563755341171812,0.26758875328947446,0.29948515812263377,0.3510216696037784,0.37732918998307174,-29.064025794310623,4.318516516818292,4.434577883134191,4.679090300770508,4.937004191214261,5.046865471953089,0.29879253295247,0.3097622065352668,0.3418672652872257,0.41050256535472907,0.4479325076336631,4.360101413283346,4.449753099679607,4.674163356787902,4.945513689736581,5.094917289213153,0.2606465838359575,0.27245107178192823,0.3063276511004799,0.36211732874370545,0.39116699585319326,229411,Chromis nitida,FALSE,FALSE,TRUE,normal,0.3418672652872257,4.682000863079801,rls_norm
Chromis ternatensis__Chromis ternatensis,2.57534843914537,3.489479689660726,4.660225110691821,4.962967641189597,5.089667635298552,1.6928536125924996,1.723526575310172,1.9986339895064376,3.1760688222576787,3.7447865647581056,-27.471323269769552,rls,1.446873053825507,1.4727860291670862,1.5295147095743904,1.5834257115504948,1.6048716538401688,0.28288783753666386,0.292140997823179,0.32301180356421727,0.3740953525100587,0.40437145388090623,-30.444932504103228,4.481080552560468,4.604695960701782,4.873597512804661,5.18881530620129,5.372980957337465,0.32703390271548144,0.33383958658930085,0.3726407292827243,0.48764413719688504,0.5230401886476738,4.545066251847249,4.632657857178527,4.863918516395552,5.136376109393095,5.26100379986785,0.2886428985573125,0.29848655396187557,0.3316233365608124,0.3875735010606221,0.42147896633598697,77576,Chromis ternatensis,FALSE,FALSE,TRUE,normal,0.3726407292827243,4.838803238114881,rls_norm
Chromis weberi__Chromis weberi,0.7301337583856299,1.2701158551801823,3.130499460617001,3.960655742198585,4.139481776835553,2.6892952540560207,2.7893412145952814,3.2848124977646833,4.2123382045642535,4.501439609315449,-32.76167629939477,rls,1.3123597004315122,1.354516130272842,1.4520716171143069,1.5371726592809625,1.5744760993694942,0.39091142318609223,0.40410556967776007,0.4537333288005617,0.5423425822432525,0.5820288583878853,-37.33565791946883,4.373804695036873,4.44108764112006,4.681068953982047,5.006831299447535,5.144182928081636,0.4517208557023158,0.4603311993723326,0.4982039231503478,0.5496148384480577,0.5606582828072617,4.270166272485246,4.392393616729366,4.734073404311323,5.162611000227132,5.33447780867585,0.4063319044367769,0.4211785817813334,0.4781195558464306,0.5847783320311568,0.6349828002680703,46548,Chromis weberi,FALSE,FALSE,TRUE,normal,0.4982039231503478,4.703317006101228,rls_norm
Chromis westaustralis__Chromis westaustralis,3.692246474466211,4.26172211252991,5.076979501719693,5.450432117298664,5.6382002648279,1.724392670531001,1.7877505378467051,2.1109420070010585,3.091120026465469,3.5615745971586694,-28.12588868401008,rls,1.5456292706010817,1.5614613321310844,1.5999288803897849,1.6441986094236836,1.6634704533678029,0.2844984992665096,0.2920084852136785,0.31717280126434705,0.35086203120676457,0.36489583923236135,-29.294417646897145,4.875920182794547,4.965343850751865,5.260823497938453,5.642040620308389,5.8135813522670485,0.3149172169332438,0.32487977936387646,0.3684669351362323,0.46892453511918497,0.5018103233006453,4.95213058344535,5.022610238650492,5.2150930551683725,5.448402611235405,5.5426325358294015,0.2903535455893751,0.2983453074113138,0.3253193135921947,0.3619422962447581,0.37738597747776986,42757,Chromis westaustralis,FALSE,FALSE,TRUE,normal,0.3684669351362323,5.196283649460907,rls_norm
Chromis xanthochira__Chromis xanthochira,5.667798373345188,6.1575478260321805,6.930152215161625,7.590477082905585,7.836849623781128,2.190906161089276,2.2791198775889874,2.714924306391965,3.699088928880266,4.2219596819820975,-22.834257427993812,rls,1.7910451134529763,1.8110334914729944,1.8638936950980425,1.9157521093572267,1.932112595328235,0.2813204232217569,0.2906065111849169,0.3214217042269344,0.3639596541665576,0.3830475930085299,-24.29866867762466,6.3871573922634,6.562601642504169,7.107843594244059,7.729667974583386,8.006893224516205,0.30103952281356283,0.3136040714840409,0.3635600001950053,0.44896066807713153,0.48705317799432113,6.345232685721255,6.463128955655297,6.796501397595415,7.163280814742977,7.294588294476967,0.28697930077337963,0.2968514279295215,0.32990485707743766,0.3763521206796547,0.3975374076204563,2490,Chromis xanthochira,FALSE,FALSE,TRUE,normal,0.3635600001950053,6.88855421686747,rls_norm
Chromis xanthura__Chromis xanthura,6.857933711811146,7.111976368898246,7.660127365973825,8.113353145482247,8.238270478179768,3.062317686841161,3.1404528746187452,3.47952928142256,4.010206875941197,4.31869103172768,-32.302838333062724,rls,1.848214716648063,1.8846948677864952,1.979793270054942,2.067521566258082,2.0988290991141643,0.34342813905365466,0.3572132622658137,0.407413910600418,0.4744845210301978,0.49954831724720433,-41.03786051658983,7.449517213669662,7.566631536866295,7.932234359601851,8.323209445922569,8.458235466555767,0.3641339618778373,0.37265015037680344,0.4050225650662723,0.4497816979835027,0.47115630753449544,7.066034359907402,7.265093590605552,7.873311463965336,8.548115781896696,8.82354595156211,0.35380764107576146,0.368917288959668,0.4249196286279192,0.5024863117135504,0.5323963195589017,8889,Chromis xanthura,FALSE,FALSE,TRUE,normal,0.4050225650662723,7.930025874676566,rls_norm
Chrysiptera biocellata__Chrysiptera biocellata,1.400868087676777,2.404004569572303,4.3798050535570665,4.714558932810916,4.878063273296945,1.6555337261324057,1.6933959187272474,2.0832391169597866,3.6781882663776746,4.173287290988195,-14.380810227442538,rls,1.2917644961674466,1.393037873611778,1.4820944025979108,1.552378683925807,1.5845259144358788,0.28851463514315,0.2968709560145701,0.33535293432767055,0.4556216839683963,0.6165987387741709,-16.802345932366862,4.251893396504128,4.350338069624069,4.656658658583021,5.0930405968991845,5.408615521205086,0.33336594008342857,0.3384193282230104,0.3937817482894416,0.521651977643651,0.5430390455209257,4.202831952097508,4.367459084846533,4.6672045251466,5.027969303652051,5.257646046584502,0.2946241077635175,0.303533642677676,0.3450061953703343,0.4803227149202749,0.6801240071855658,2013,Chrysiptera biocellata,FALSE,FALSE,TRUE,normal,0.3937817482894416,4.633631395926478,rls_norm
Chrysiptera caesifrons__Chrysiptera caesifrons,0.7065770669397905,1.4827953164317835,3.743789246098956,4.380669459393965,4.606862169066008,1.5586396283645112,1.6628841286801126,2.183808666753561,3.5398560191421007,3.9155344734990623,-15.065012798817389,rls,1.32309151410933,1.3540282204376832,1.4152397682701126,1.474083047011551,1.500216756270085,0.27267302555827144,0.28365827533961113,0.3224809708797788,0.3890694243368212,0.4315494288810008,-16.389375266669227,3.803153219597377,3.9031965803365862,4.29110676801681,4.772716618613825,5.020591956026046,0.3308921062142623,0.3495830562458635,0.4161536367466908,0.5203446930844753,0.5366308479393669,4.028771797919147,4.119919715291651,4.344071334557605,4.616141510488283,4.742104386676383,0.2778207648715028,0.28946101749901726,0.3310495001330047,0.40426833644636295,0.4524436202621505,3906,Chrysiptera caesifrons,FALSE,FALSE,TRUE,normal,0.4161536367466908,4.3004352278545825,rls_norm
Chrysiptera flavipinnis__Chrysiptera flavipinnis,0.9665716505529458,1.8854224411610665,4.037417666086659,4.493797002719144,4.634629157987619,1.2789295585582856,1.3402541406896165,1.7893911115806835,3.3446549369335137,3.8123623414463688,-14.46273975801368,rls,1.3382787943313816,1.3692331638848905,1.4215835596147717,1.467591781742783,1.4915907799676156,0.2328090559193615,0.2397258157373835,0.26929884825276357,0.3433467009630548,0.3957454052836806,-14.728822571535725,3.779806157389773,3.914361970728408,4.290340222791943,4.711177497073988,4.961270692258778,0.287121403090805,0.29213913271026015,0.3699156950622719,0.5085158068255178,0.5324226904323963,4.049768012872176,4.1250734949891665,4.297378973491977,4.544109053732168,4.692942618982554,0.2359995335914589,0.24321157812557304,0.2742559397550719,0.3537187002759793,0.4117579158057661,3944,Chrysiptera flavipinnis,FALSE,FALSE,TRUE,normal,0.3699156950622719,4.258367139959432,rls_norm
Chrysiptera notialis__Chrysiptera notialis,2.7556757191766756,3.769563302590308,5.079505017130295,5.709447677123366,5.913730922881219,2.020686393391778,2.113236215743981,2.5458501971886713,3.6072070683053887,4.055573459428622,-33.631717499510835,rls,1.5454797874650332,1.5655410653885753,1.6204690998846287,1.6770913324592494,1.7006660533242135,0.2978910708019747,0.30815551707834216,0.3413007256392379,0.3846440380635844,0.40584788168239294,-35.5660901505611,4.84549158725687,5.029985457104709,5.446730607431496,5.972500924798057,6.168565463108692,0.3451281185780897,0.3575710000666502,0.41069399728630446,0.4996075233668077,0.5325555728718666,5.020660463541027,5.107392690935955,5.361171576922233,5.673925297548225,5.806693036547018,0.3046235348342703,0.315617925244276,0.35148540367014885,0.3993195759452072,0.42314784150456786,99676,Chrysiptera notialis,FALSE,FALSE,TRUE,normal,0.41069399728630446,5.391117219792126,rls_norm
Chrysophrys auratus__Chrysophrys auratus,1.5029690803025997,2.8268803901758037,11.852076907888002,20.412813669193447,22.534280867806267,16.298782356710745,17.357348424569583,22.10516923073453,27.912298741799873,29.457560864687235,-83.18655164929004,rls,2.64673829417118,2.659159045938567,2.708259475877246,2.763913027846738,2.784786666591911,0.42411886049744985,0.4326712809492993,0.4685187714848844,0.5190378114833673,0.5379572134986778,-74.74220773613331,19.89176115728567,20.595685710197746,23.768967612660553,27.796451858334983,28.91103137830111,0.5545972834001808,0.5783384033261001,0.6565944377862948,0.7074133066144039,0.7132611758937408,15.67887603352504,15.892692714998413,16.745554489800288,17.95265531005902,18.44698545391592,0.4439255396373043,0.4537331668691537,0.4954453580325162,0.556038699445195,0.579329916543655,8796,Chrysophrys auratus,TRUE,FALSE,FALSE,lognormal,0.4954453580325162,15.82963847203274,rls_lnorm
Cirrhilabrus exquisitus__Cirrhilabrus exquisitus,0.3219072612550702,0.56191710552545,2.4693878356913244,4.214048134723177,4.664444580083808,3.1138692119116524,3.300452096266587,4.262694215758657,5.318301445534556,5.609004733923238,-28.845657654014467,rls,1.4214038025506524,1.4476766997110495,1.5061910446520803,1.5636672170620989,1.5902897508181038,0.3659088479140269,0.3769774655555846,0.4159568197632365,0.4781454470321605,0.5069834295705997,-28.180389875991366,4.581664842231921,4.682915896146041,5.126527666751127,5.908663923552087,6.276016842706968,0.4708150128596888,0.4876099349220283,0.5438844558879922,0.5830722901754227,0.5911879018143797,4.592006261645434,4.677996947714505,4.916080580703136,5.236841430250354,5.376520452449011,0.37850526560477527,0.3907758377733157,0.4346147409071502,0.5068216614972592,0.5413748864184275,6913,Cirrhilabrus exquisitus,FALSE,FALSE,FALSE,lognormal,0.4346147409071502,4.849920439751194,rls_lnorm
